1993/10/8	16:09.9	126.45	5.55	91	5.3	0	258	49	144	14	64	47	5.061	-2.387	-2.674	-0.387	3.468	-6.633	133	9	-9.51	36	37	2.01	234	51	7.5	8.51	23	B100893A	5.22	5.223286373
1993/10/22	19:27.2	161.3	-10.43	67	5	0	137	42	158	244	75	50	4.39	-8.542	4.152	-5.852	-7.095	3.362	3	20	-10.83	256	39	-2.51	114	45	13.33	12.08	23	B102293B	5.32	5.32471129
1993/11/20	24:53.4	-153.08	60.03	120	5.5	0	67	57	28	321	67	143	3.548	-7.685	4.136	0.054	5.193	2.938	16	6	-8.5	113	48	-0.83	280	42	9.33	8.91	24	B112093D	5.9	5.903251803
1993/11/23	02:12.7	125.83	6.41	154	5.2	0	269	52	149	20	66	43	0.711	-0.733	0.022	-0.423	1.05	-0.882	142	9	-1.35	44	42	-0.43	241	47	1.78	1.56	24	B112393B	5.4	5.398749732
1993/12/30	24:05.3	78.79	44.72	21	5.8	0	290	55	145	41	62	40	1.016	-1.727	0.712	-0.042	0.88	-0.689	164	4	-1.92	70	43	0.1	258	47	1.82	1.87	24	B123093B	5.45	5.451227738
1994/1/3	24:16.4	164.17	-49.32	33	6	6.1	27	52	148	138	65	43	0.761	0.612	-1.373	0.918	-0.148	0.254	259	8	-1.44	162	42	-0.17	358	47	1.61	1.53	25	C010394C	6.06	6.059794287
1994/1/11	22:51.5	21.91	35.95	33	5.3	5.4	77	61	30	332	64	147	0.96	-1.541	0.582	0.178	0.654	1.258	25	2	-2.13	118	49	0.39	293	41	1.74	1.94	24	B011194B	5.46	5.46186782
1994/1/12	22:51.8	75.53	39.26	32	5.3	5.2	298	60	151	44	65	34	0.869	-1.972	1.104	-0.033	1.12	-0.513	170	3	-2.06	76	49	-0.09	262	41	2.15	2.11	24	B011294E	5.49	5.486188304
1994/1/16	12:16.7	128.41	-7.53	126	5.2	0	347	54	29	239	67	141	5.214	3.798	-9.012	-8.38	1.367	-6.089	295	8	-11.7	34	46	-2.39	198	43	14.09	12.9	23	B011694G	5.34	5.343726474
1994/4/6	03:27.7	96.84	26.19	33	5.6	5.6	96	57	26	352	68	144	1.837	-1.392	-0.446	3.389	4.53	4.73	46	7	-5.74	145	49	-2.83	310	40	8.57	7.15	24	B040694D	5.84	5.839537361
1994/4/27	11:48.7	119.56	13.07	33	5.8	5.8	354	57	28	248	67	144	6.074	1.759	-7.834	-4.935	0.68	-9.224	303	6	-13.64	39	48	2.24	207	41	11.4	12.52	24	B042794D	6	6.001736219
1994/8/4	39:02.8	-179.96	-23.97	510	5.4	0	114	45	161	218	77	46	0.77	-1.933	1.163	-0.498	-1.791	-0.698	339	19	-2.39	230	42	-0.39	87	41	2.78	2.58	24	B080494C	5.54	5.544413137
1994/9/8	50:39.8	126.11	0.55	33	5.6	5.2	325	46	30	213	69	132	1.715	1.559	-3.274	-1.47	-1.229	-0.002	274	14	-3.58	16	38	0.35	168	48	3.24	3.41	24	B090894C	5.63	5.625169586
1994/9/14	45:17.6	-173.02	-16.49	33	5.2	4.8	277	51	22	173	73	139	0.462	-0.349	-0.113	-0.619	-1.154	1.126	230	14	-1.44	335	46	-0.54	127	40	1.98	1.71	24	B091494D	5.43	5.42533074
1994/10/4	22:58.3	147.33	43.71	33	7.4	8.1	158	41	24	50	74	128	1.214	1.087	-2.301	1.782	0.98	-0.939	112	20	-3.06	218	37	0.12	359	46	2.93	3	28	M100494B	8.25	8.254747503
1994/10/18	42:55.4	147.33	43.42	33	5.5	0	176	48	34	62	66	132	3.859	0.506	-4.365	4.632	-0.672	-3.503	123	11	-6.49	221	38	-1.19	20	50	7.68	7.09	23	B101894C	5.17	5.170430823
1994/11/22	11:55.7	147.29	43.91	33	5.7	5	355	56	36	244	61	140	1.837	0.364	-2.201	-1.183	0.401	-2.181	300	3	-3.46	33	42	0.5	207	48	2.96	3.21	24	B112294B	5.61	5.607670022
1994/12/14	36:13.9	147.26	43.33	26	5.1	4.9	201	55	35	89	62	139	3.469	-2.926	-0.543	3.551	-4.074	-3.97	146	4	-5.91	240	42	-2.45	51	48	8.36	7.13	23	B121494A	5.17	5.172059687
1994/12/29	58:30.3	103.85	29.09	33	5.3	4.8	38	55	147	149	63	40	3.321	3.092	-6.413	2.037	-0.883	-0.444	272	5	-6.5	177	43	1.18	7	46	5.32	5.91	23	B122994C	5.12	5.117724987
1995/1/20	49:01.6	126.11	1.14	51	5.7	5.4	330	57	31	222	65	143	4.481	4.55	-9.031	-2.045	-0.825	-1.694	278	5	-9.32	12	46	2.74	183	43	6.59	7.96	24	B012095H	5.87	5.870608712
1995/1/26	00:44.8	71.22	36.08	106	5.2	0	254	38	148	10	71	57	3.878	-1.296	-2.582	-0.054	5.131	-4.633	125	19	-7.98	22	31	0.57	241	52	7.41	7.7	23	B012695C	5.19	5.19432715
1995/2/18	29:06.8	145.89	46.67	355	5.6	0	59	39	149	174	71	55	0.99	0.221	-1.211	0.482	-1.234	-0.93	289	19	-1.98	187	33	0.02	44	51	1.96	1.97	24	B021895B	5.47	5.466310817
1995/3/12	09:43.5	146.7	-5.33	233	5.6	0	141	51	144	256	63	45	6.924	-9.472	2.548	-4.139	-6.044	4.87	16	7	-11.43	281	39	-1.46	115	50	12.89	12.16	24	B031295C	5.99	5.99328905
1995/3/14	56:30.6	-64.79	-15.16	588	5.1	0	232	44	146	348	67	52	1.802	0.451	-2.253	-1.48	1.61	-1.253	104	14	-2.99	4	35	-0.49	213	52	3.48	3.23	24	B031495E	5.61	5.609468348
1995/4/9	44:49.7	121.18	21.79	33	5.2	4.7	55	45	146	171	67	51	4.51	0.808	-5.318	3.398	-4.043	-3.542	288	13	-7.47	189	35	-1.09	35	52	8.56	8.01	23	B040995B	5.21	5.205755011
1995/4/30	50:14.0	-174.5	-21.37	33	4.7	4.7	172	39	30	58	71	125	3.617	1.208	-4.825	3.66	2.745	-4.858	122	19	-8.95	225	33	2.63	8	50	6.32	7.63	23	B043095C	5.19	5.191683025
1995/6/13	42:42.6	142.88	53.09	33	5.2	4.5	315	49	21	211	74	137	1.883	3.053	-4.937	-4.355	-2.124	1.397	268	15	-5.55	14	45	-1.81	165	41	7.35	6.45	23	B061395A	5.14	5.14303981
1995/6/20	56:11.3	-27.18	-56.14	101	4.9	0	186	46	158	291	75	46	2.257	1.073	-3.33	-4.742	-0.237	3.655	52	18	-6.1	305	42	-1.03	160	43	7.13	6.62	23	B062095B	5.15	5.150571993
1995/8/26	57:17.7	153.63	-5.8	33	5.3	6.1	184	52	40	67	60	134	7.696	-1.173	-6.523	5.187	-1.842	-8.381	128	5	-12.78	221	37	0.94	31	52	11.84	12.31	24	C082695C	6	5.996838702
1995/9/14	24:34.2	-179.01	-17.58	533	5.3	0	351	62	149	97	63	32	2.982	-1.739	-1.244	3.814	3.798	6.043	223	1	-7.54	132	49	-1.67	314	41	9.21	8.37	24	B091495B	5.89	5.885150305
1995/9/27	27:35.0	145.41	-6.39	78	5.1	0	66	44	21	320	75	132	4.405	-9.072	4.667	-4.996	3.707	4.967	20	19	-12.73	127	40	4.49	271	43	8.25	10.49	23	B092795A	5.28	5.283850325
1995/10/3	45:00.1	-77.9	-2.82	33	6	6.1	243	45	157	349	74	47	2.478	2.058	-4.536	0.166	2.931	-3.049	110	17	-6.6	4	41	2.42	217	44	4.17	5.38	25	B100395I	6.42	6.42385485
1995/10/4	31:09.5	127.39	1.9	128	5.2	0	315	57	31	207	64	143	1.387	1.398	-2.785	-1.925	-0.594	0.722	262	4	-2.93	357	46	-0.53	168	44	3.46	3.19	24	B100495A	5.61	5.605860455
1995/10/20	21:28.6	145.39	18.77	225	5.3	0	186	50	148	298	66	45	7.646	1.872	-9.518	-8.632	-0.764	8.269	58	10	-14.45	320	40	-0.72	160	48	15.17	14.81	24	C102095C	6.05	6.050370039
1995/11/6	12:53.4	142.06	38.47	52	4.8	4.8	163	38	30	49	72	124	6.134	3.81	-9.944	6.577	5.161	-5.495	114	20	-14.41	217	32	2.75	358	51	11.66	13.04	23	B110695B	5.35	5.346851728
1995/12/18	05:58.3	142.7	52.67	33	5.1	0	14	51	155	121	71	41	5.588	3.993	-9.581	6.701	-1.081	7.029	243	12	-13.32	141	45	1.01	345	43	12.31	12.81	23	B121895A	5.34	5.34169942
1995/12/21	38:03.1	142.5	40.65	56	5.1	0	169	45	18	66	77	134	2.724	2.348	-5.072	6.138	1.006	-5.112	125	20	-9.04	234	43	-0.26	17	41	9.3	9.17	23	B122195B	5.24	5.24491289
1995/12/25	43:24.9	129.18	-6.94	150	6.2	0	277	47	144	33	64	49	2.762	-3.229	0.467	-0.304	3.09	-1.978	151	10	-4.25	54	36	-0.89	254	52	5.15	4.7	26	C122595E	7.05	7.051398572
1996/2/7	33:18.1	136.55	35.9	36	5.1	4.6	163	51	33	51	65	136	2.904	1.52	-4.424	4.305	-0.278	-1.633	110	8	-4.96	207	40	-1.75	10	48	6.72	5.84	23	B020796A	5.11	5.114275231
1996/3/9	19:39.7	152.68	-4.95	104	4.9	5.5	174	58	31	67	64	144	1.446	0.342	-1.787	0.852	-0.216	-2.014	122	3	-3.02	215	47	0.67	29	43	2.35	2.68	24	B030996B	5.56	5.555423196
1996/3/26	48:20.1	150.12	45.36	33	4.9	4.3	240	55	143	353	60	41	2.492	0.19	-2.682	-3.66	2.092	-2.094	115	3	-3.79	23	41	-2.36	209	49	6.15	4.97	23	B032696A	5.07	5.067570926
1996/4/11	24:26.9	161.54	-10.8	43	5.9	5.8	124	40	32	8	70	125	3.912	-0.428	-3.484	3.741	4.379	2.929	72	17	-5.84	174	33	-2.55	319	52	8.4	7.12	24	B041196C	5.84	5.838319996
1996/4/23	53:35.3	-101.36	17.28	33	5.3	4.9	121	59	150	228	65	35	1.125	-2.456	1.331	-0.11	-1.089	-0.379	353	4	-2.51	259	48	0.18	87	42	2.33	2.42	24	B042396B	5.53	5.525876911
1996/5/26	43:44.5	171.48	-22.19	108	5.6	0	345	52	146	97	63	43	6.568	-4.031	-2.537	7.013	5.492	7.799	219	7	-11.29	123	41	-3.16	316	48	14.45	12.87	24	B052696A	6.01	6.009719031
1996/5/31	31:37.3	148	-5.5	243	5.3	0	244	49	37	128	63	133	1.033	-1.612	0.579	0.239	-1.014	0.198	189	8	-1.68	285	37	-0.17	88	51	1.85	1.76	24	B053196A	5.43	5.433675112
1996/6/23	56:23.1	159.65	51.51	33	5.1	4.9	78	43	146	194	67	52	3.829	-1.824	-2.005	-0.033	-3.735	-4.874	311	14	-7.47	211	35	1.11	60	52	6.36	6.91	23	B062396C	5.16	5.162985365
1996/6/28	45:30.5	125.93	5.95	139	5.5	0	354	45	148	108	68	50	6.504	-0.769	-5.735	9.682	3.625	6.081	226	14	-10.42	125	37	-4.81	333	50	15.23	12.82	23	B062896D	5.34	5.34192535
1996/7/7	49:59.6	157.75	58.62	10	5.6	5.6	221	60	146	329	61	35	2.778	2.825	-5.603	-1.218	0.204	-0.723	95	1	-5.67	4	46	1.6	185	44	4.07	4.87	24	B070796A	5.73	5.728352641
1996/7/27	45:18.4	94.8	21.31	110	5	0	204	60	33	96	62	146	3.746	-4.838	1.092	2.038	-3.096	-5.276	150	1	-7.93	241	47	0.26	59	43	7.67	7.8	23	B072796A	5.2	5.198063068
1996/8/9	33:25.3	-170.45	64.9	10	4.3	4.8	1	50	32	249	66	135	1.648	-0.101	-1.547	-1.618	0.235	-2.052	308	10	-3.13	47	41	0.11	208	48	3.01	3.07	23	B080996D	4.93	4.92809225
1996/8/21	53:07.6	169.62	-19.15	249	5.2	0	91	61	152	196	66	33	0.578	-0.614	0.035	0.348	-0.641	-1.088	322	3	-1.43	228	50	-0.02	55	40	1.45	1.44	24	B082196K	5.38	5.375574995
1996/8/27	06:00.4	124.07	-0.63	72	5	0	42	60	147	150	62	34	2.554	2.931	-5.484	3.947	-0.512	-0.87	275	1	-5.58	184	47	-1.2	6	43	6.77	6.17	23	B082796A	5.13	5.130190109
1996/9/11	28:45.6	-76.58	4.26	109	5	0	306	51	144	61	63	45	0.655	-1.119	0.464	0.23	0.47	0.095	181	7	-1.15	86	39	0.08	280	50	1.07	1.11	24	B091196B	5.3	5.300215319
1996/9/14	10:53.9	165.99	-10.88	73	6	6	179	56	41	63	57	138	2.887	-0.092	-2.795	2.637	-1.494	-2.566	122	1	-4.34	212	38	-0.94	30	52	5.29	4.82	25	C091496G	6.39	6.392031359
1996/10/31	04:39.8	151.72	-5.01	143	5	0	103	43	23	356	75	130	3.006	-0.701	-2.305	1.038	5.226	4.921	57	20	-7.69	164	39	-0.12	307	45	7.81	7.75	23	B103196A	5.2	5.196201135
1996/11/6	33:21.3	-162.97	53.91	33	4.9	4.5	96	47	34	342	66	132	3.966	-2.486	-1.48	-1.496	1.977	6.206	43	11	-8.68	141	38	3.9	299	50	4.78	6.73	23	B110696A	5.16	5.155343376
1996/12/29	43:28.3	131.07	-6.88	31	5.8	5.3	84	57	38	330	59	140	3.341	-4.163	0.822	1.07	2.551	3.43	27	1	-5.92	119	41	0.17	296	49	5.74	5.83	24	B122996A	5.78	5.780445703
1996/12/29	49:23.5	161.14	-10.19	53	4.9	0	158	42	146	275	68	53	3.528	-2.22	-1.308	-4.163	-2.208	3.12	31	15	-5.4	290	34	-1.73	141	52	7.13	6.26	23	B122996C	5.13	5.134382889
1997/1/1	35:51.8	-72.89	6.81	164	5	0	126	48	146	240	66	47	0.635	-1.23	0.595	-0.345	-0.248	0.027	359	10	-1.29	261	38	0.39	102	50	0.9	1.1	24	B010197A	5.3	5.297595123
1997/1/14	15:26.8	171.55	-22.18	33	5.2	4.6	76	45	23	330	74	133	4.053	-7.09	3.037	-1.692	6.736	5.122	29	18	-10.59	136	41	-0.02	281	44	10.61	10.6	23	B011497C	5.29	5.286870577
1997/3/26	18:34.7	128.24	2.8	127	5.7	0	126	49	30	15	68	135	3.154	1.917	-5.072	2.198	2.635	2.814	74	11	-6.42	174	41	0.3	332	47	6.12	6.27	24	B032697F	5.8	5.801511694
1997/4/27	09:08.8	153.13	46.15	33	5.1	4.7	66	48	143	183	64	49	3.952	-0.748	-3.203	2.347	-3.352	-3.678	301	9	-6.08	204	36	-0.94	44	52	7.01	6.54	23	B042797E	5.15	5.147051832
1997/5/3	46:15.3	121.47	22.39	33	5.1	5	341	54	31	232	66	140	2.134	1.519	-3.654	-0.632	-0.61	-2.034	289	7	-4.45	26	44	1.83	192	45	2.62	3.54	23	B050397A	4.97	4.969335508
1997/5/9	06:37.2	144.7	13.2	29	5.9	5.8	308	56	32	198	64	142	0.597	0.447	-1.044	-0.626	-0.319	0.506	255	4	-1.21	349	45	-0.09	160	45	1.29	1.25	25	C050997C	6	6.001273342
1997/5/25	22:33.1	179.79	-32.12	333	6.2	0	236	44	158	342	75	49	1.857	1.409	-3.265	-2.475	2.857	-2.168	102	19	-4.73	355	40	-0.83	212	44	5.56	5.15	26	C052597D	7.08	7.077871486
1997/6/22	36:04.4	121.5	21.94	33	5.2	4.9	342	57	33	233	63	143	3.55	2.689	-6.238	-4.308	0.764	-3.09	289	3	-7.24	22	45	-0.71	196	45	7.95	7.59	23	B062297B	5.19	5.190161184
1997/7/27	35:58.4	103.85	-6.04	52.8	4.9	0	325	50	156	71	72	42	3.231	-6.501	3.269	2.577	-0.459	2.494	193	14	-7.72	90	45	3.71	296	42	4.01	5.87	23	B072797G	5.12	5.115758734
1997/8/4	06:54.3	130.14	-6.26	109.8	5.5	0	309	52	146	62	64	43	0.671	-1.212	0.54	0.282	0.5	0.161	183	8	-1.26	86	41	0.1	282	48	1.15	1.21	24	B080497A	5.33	5.325190247
1997/8/17	53:43.9	120.55	-8.47	73.7	5.6	0	185	42	156	294	74	51	4.567	1.757	-6.324	-9.196	-0.693	5.143	52	19	-10.04	306	38	-3.21	163	46	13.26	11.65	23	B081797A	5.31	5.314217284
1997/9/7	40:37.5	139.77	35.44	105.5	5.2	0	305	43	150	58	70	51	3.697	-5.942	2.245	2.502	4.826	0.596	175	16	-6.6	73	36	-1.62	285	49	8.22	7.41	23	B090797F	5.18	5.183212139
1997/9/24	53:56.1	155.74	-6.93	74.9	4.9	0	327	40	147	83	70	55	3.061	-4.263	1.202	3.429	0.97	2.82	198	17	-6.33	97	33	0.91	312	52	5.42	5.88	23	B092497A	5.12	5.116251551
1997/10/10	45:52.4	158.73	-9.32	33	5.4	5.7	358	53	153	105	68	40	4.378	-0.562	-3.816	5.217	1.496	7.233	228	9	-9.95	129	45	0.02	327	43	9.93	9.94	24	B101097B	5.93	5.934924256
1997/11/23	36:37.6	145.75	-3.41	33	5.2	4.6	250	47	37	133	64	131	5.35	-7.648	2.298	0.946	-5.572	1.904	195	10	-8.34	293	36	-1.27	92	52	9.61	8.98	23	B112397F	5.24	5.238850891
1997/12/11	56:28.9	-75.79	3.93	177.5	6	0	249	53	31	140	66	139	2.014	-3.614	1.6	0.254	-2.012	1.491	197	8	-4.11	295	43	0.19	99	46	3.92	4.02	25	C121197C	6.34	6.339484035
1998/1/2	19:53.8	145.4	42.96	33	5.4	0	259	47	148	12	67	48	3.258	-1.433	-1.825	0.051	2.732	-4.59	131	12	-6.65	32	38	1.48	236	49	5.17	5.91	23	B010298B	5.12	5.117724987
1998/1/4	11:59.0	170.91	-22.3	100.6	6.4	0	348	47	160	92	76	45	0.525	-0.32	-0.204	1.228	0.586	1.16	214	18	-1.59	106	43	-0.44	321	41	2.03	1.81	27	C010498A	7.44	7.441785717
1998/1/12	39:58.1	93.62	9.35	121.8	5.2	0	111	60	149	218	64	33	4.081	-9.353	5.272	2.174	-9.363	-4.229	344	2	-10.5	252	48	-4.42	75	42	14.92	12.71	23	B011298K	5.34	5.339430367
1998/1/13	50:11.2	129.12	-4.1	44.4	5.9	5.5	94	55	34	343	63	140	2.839	-2.198	-0.641	0.67	1.907	3.976	41	5	-5.53	135	43	0.87	305	47	4.66	5.1	24	C011398D	5.74	5.741713451
1998/3/3	38:22.1	-96.13	15.97	33	5	4.5	308	53	155	54	70	40	3.667	-8.256	4.589	2.213	3.141	-0.031	177	11	-8.68	76	46	1.25	277	42	7.44	8.06	23	B030398C	5.21	5.207556695
1998/3/20	01:59.8	-77.61	-12.12	48.5	5.1	4.3	339	58	144	90	60	38	4.15	-4.253	0.103	1.101	0.967	5.656	214	2	-8.15	123	43	2.65	306	47	5.5	6.82	23	B032098B	5.16	5.159189583
1998/3/29	55:58.2	128.17	-6.52	325.6	5.1	0	194	40	153	306	73	53	0.615	0.294	-0.909	-1.1	0.105	0.299	62	19	-1.11	318	35	-0.46	176	49	1.57	1.34	24	B032998C	5.35	5.354736532
1998/3/29	48:16.2	-179.09	-17.55	537.2	6.5	0	359	53	156	104	71	40	2.472	-0.195	-2.276	3.523	0.744	4.729	227	12	-6.42	125	47	0.03	328	41	6.39	6.4	26	C032998D	7.14	7.140786649
1998/4/10	34:48.6	142.49	-3.29	33	5	4.8	91	48	31	339	68	134	6.691	-6.32	-0.371	0.132	6.841	8.837	39	12	-13.48	139	40	1.18	296	48	12.31	12.9	23	B041098F	5.34	5.343726474
1998/4/12	56:06.7	141.28	24.46	150.7	5	0	27	60	29	282	65	147	0.64	-1.047	0.407	-0.351	0.506	-0.88	336	3	-1.47	69	49	0.12	243	41	1.35	1.41	24	B041298A	5.37	5.369479408
1998/4/29	30:39.3	21.94	36.14	33	5.3	5.3	260	53	36	147	62	137	1.187	-1.656	0.469	0.009	-0.682	1.229	206	5	-2.24	300	41	0.5	110	49	1.74	1.99	24	B042998A	5.47	5.469235384
1998/5/15	58:06.0	144.88	14.18	154.1	5.7	0	187	43	23	80	75	131	4.763	-1.695	-3.068	8.802	-1.346	-7.994	141	19	-12.18	248	39	-0.94	31	45	13.12	12.65	24	C051598B	6	6.004727017
1998/7/12	15:59.0	-174.33	52.65	173.4	5	0	207	54	32	98	65	140	2.8	-3.794	0.995	1.824	-1.667	-3.355	155	6	-5.62	251	44	0.5	58	45	5.11	5.36	23	B071298E	5.09	5.089443193
1998/7/16	56:26.9	143.28	11.99	10	5.5	4.8	275	38	148	31	71	57	6.015	-7.091	1.077	2.448	7.676	-5.781	145	19	-12.1	43	31	0.37	262	52	11.73	11.92	23	B071698A	5.32	5.320850837
1998/7/18	54:42.0	168.16	-18.3	33	4.7	5	300	57	30	193	65	143	5.249	3.116	-8.366	-1.287	-2.129	5.669	248	5	-10.83	344	46	3.43	153	43	7.4	9.12	23	B071898B	5.24	5.243329892
1998/7/18	04:26.0	125.91	6.17	156.4	5.1	0	33	47	24	286	73	134	2.514	-3.746	1.232	-3.905	5.52	-3.34	345	16	-5.75	90	42	-3.68	240	44	9.43	7.59	23	B071898E	5.19	5.190161184
1998/8/8	07:56.1	122.25	0.22	186.3	5.2	0	166	56	147	275	63	38	2.859	-1.943	-0.917	-3.436	-3.243	4.14	39	4	-5.63	305	44	-1.88	133	45	7.51	6.57	23	B080898A	5.15	5.148376913
1998/8/19	07:24.0	167.15	-13.74	213.2	5	0	154	42	30	41	70	128	3.251	2.154	-5.405	4.076	1.899	-0.748	104	17	-6.16	206	36	-0.72	353	50	6.89	6.53	23	B081998A	5.15	5.146608788
1998/9/10	21:41.9	126.64	5.47	77.4	5.3	0	188	52	30	79	67	138	2.733	-1.377	-1.356	2.061	-0.195	-4.226	137	9	-5.8	236	43	1.33	37	45	4.48	5.14	23	B091098A	5.08	5.077308746
1998/9/13	34:46.9	122.96	24.3	47.3	5.2	4.6	318	55	40	203	58	138	0.769	0.583	-1.351	-0.313	-0.121	0.318	261	2	-1.4	353	39	0.37	169	51	1.04	1.22	24	B091398A	5.33	5.32757322
1998/9/20	21:55.1	106.95	-7.77	67.4	5.5	0	185	50	28	76	69	137	0.806	-0.214	-0.593	0.946	-0.232	-1.226	135	11	-1.73	235	43	0.01	33	45	1.72	1.72	24	B092098G	5.43	5.427018965
1998/9/28	53:18.4	126.69	5.37	60.6	5	0	242	52	143	356	62	44	3.714	0.859	-4.574	-1.214	1.748	-4.026	117	5	-6.81	22	39	1.48	214	50	5.33	6.07	23	B092898B	5.13	5.125459127
1998/10/6	27:42.0	21.11	37.25	10	5	5.2	188	46	146	303	66	49	0.799	0.212	-1.011	-0.789	0.085	0.719	61	12	-1.43	322	37	0.03	166	51	1.4	1.41	24	B100698B	5.37	5.369479408
1998/10/7	47:34.5	25.62	33.8	10	4.9	4.7	318	60	150	63	65	33	2.424	-5.376	2.952	0.738	2.11	1.584	190	3	-5.68	97	49	0.6	282	41	5.08	5.38	23	B100798F	5.09	5.090521517
1998/10/17	04:04.8	106.87	-6.38	147.9	5.1	0	5	51	34	252	64	136	3.988	-0.679	-3.308	-5.473	2.978	-4.143	311	8	-6.45	48	40	-2.97	213	49	9.42	7.94	23	B101798B	5.2	5.203213668
1998/10/20	52:40.6	-174.3	-20.59	33	5.1	4.8	16	55	147	126	64	40	4.837	2.949	-7.786	7.679	1.537	3.875	249	5	-9.12	154	43	-3.2	345	46	12.32	10.72	23	B102098A	5.29	5.290129857
1998/10/25	06:05.1	68.58	36.44	61.1	5.1	0	192	53	36	79	62	137	3.069	-1.628	-1.442	2.316	-1.431	-3.805	137	5	-5.4	232	40	0.03	42	49	5.37	5.38	23	B102598B	5.09	5.090521517
1998/10/30	34:50.8	167.94	-16.2	176.4	5.2	0	299	49	20	195	75	137	2.137	2.145	-4.282	-6.017	-4.793	4.78	253	17	-7.26	0	45	-3.88	148	40	11.13	9.19	23	B103098B	5.25	5.245543674
1998/11/9	30:14.4	129.02	-6.95	33	6.1	0	134	56	141	248	59	41	0.887	-1.6	0.713	-0.116	-0.239	0.468	11	2	-1.69	280	40	0.59	103	50	1.11	1.4	26	C110998B	6.7	6.700752024
1998/12/16	45:05.4	126.18	1.12	33	5.9	5.8	51	48	147	165	66	47	0.996	0.308	-1.304	1.164	-0.81	-0.709	284	11	-1.64	185	38	-0.56	27	50	2.2	1.92	25	C121698G	6.13	6.125534152
1998/12/19	32:07.8	152.86	-6.59	33	5	4.4	352	59	28	246	66	146	2.046	0.673	-2.719	-0.927	0.001	-2.843	300	4	-4.37	35	49	1.37	207	41	2.99	3.68	23	B121998B	4.98	4.980565212
1999/1/17	29:12.6	147.52	43.19	52.2	5.2	0	172	49	26	64	71	136	2.533	0.686	-3.219	1.892	1.302	-3.806	123	14	-6.06	226	43	2.12	19	44	3.94	5	23	B011799A	5.07	5.069313336
1999/1/19	13:15.7	153.6	-4.58	100	4.9	0	158	49	159	262	75	43	2.313	-3.72	1.407	-2.771	-0.095	3.584	25	16	-6.26	278	45	1.83	129	41	4.44	5.35	23	B011999D	5.09	5.088902521
1999/1/24	01:51.9	126.37	0.54	33	4.9	0	208	46	148	322	67	49	3.635	2.633	-6.268	-3.472	1.78	0.842	80	13	-6.82	340	37	0.13	186	50	6.69	6.76	23	B012499G	5.16	5.156631131
1999/2/5	07:07.6	-70.95	-35.02	86.2	5	0	126	47	146	241	66	48	4.762	-6.595	1.833	-2.171	-6.548	1.162	359	11	-7	261	37	-3.36	103	51	10.35	8.67	23	B020599D	5.23	5.228679398
1999/2/8	22:54.4	147.73	-7.91	70.2	5.7	0	11	54	25	266	70	141	3.296	-2.409	-0.887	-4.198	2.018	-6.221	322	10	-8.24	63	47	-0.15	223	41	8.39	8.31	24	B020899A	5.88	5.883067349
1999/2/11	27:06.9	120.48	-8.57	123.7	5	0	216	45	158	322	74	47	2.429	2.952	-5.382	-5.155	2.089	-0.514	83	18	-6	336	41	-2.1	191	44	8.1	7.05	23	B021199A	5.17	5.168792745
1999/2/23	27:56.4	119.54	0.2	33	5.6	5.8	97	46	157	204	74	46	0.638	-0.756	0.118	-0.454	-0.564	-1.072	325	17	-1.68	219	42	0.64	71	43	1.05	1.37	25	C022399D	6.03	6.027813711
1999/2/25	41:17.7	173.96	52.23	33	5.1	4.5	316	53	152	63	68	41	2.48	-5.204	2.724	1.489	1.367	1.138	186	9	-5.58	87	45	1.24	285	44	4.33	4.95	23	B022599A	5.07	5.066403466
1999/4/17	20:55.3	75.52	38.21	136.6	4.9	0	232	55	151	340	67	39	2.856	2.57	-5.426	-0.411	1.293	-2.065	104	7	-6.08	6	46	2.34	201	43	3.74	4.91	23	B041799C	5.06	5.064054328
1999/5/8	11:54.9	-86.79	11.51	62.3	4.9	4.5	143	40	147	260	70	55	3.535	-3.485	-0.051	-3.749	-3.258	2.466	15	17	-5.36	274	32	-1.97	129	52	7.32	6.34	23	B050899C	5.14	5.138059505
1999/5/27	08:58.7	-137.18	58.65	10	5.5	5.2	310	54	146	61	63	42	1.686	-2.985	1.299	0.578	1.825	0.452	184	6	-3.07	89	42	-0.34	280	48	3.41	3.24	24	B052799B	5.61	5.61036334
1999/6/9	25:01.2	-66.18	-22.75	249.8	5.3	0	265	42	33	149	69	127	0.811	-0.93	0.119	0.062	-1.019	0.628	213	16	-1.36	314	34	-0.22	102	52	1.58	1.47	24	B060999H	5.38	5.38154489
1999/7/12	42:17.0	69.42	30.07	51.5	5.4	5.6	269	60	152	13	66	33	2.021	-1.623	-0.399	-0.163	0.833	-3.279	140	4	-4.37	45	50	1.43	233	40	2.94	3.66	24	B071299A	5.65	5.645654057
1999/8/25	06:22.0	169.61	-19.06	263.4	5.4	0	85	48	152	195	70	46	1.73	-1.338	-0.392	0.402	-2.242	-2.532	315	13	-3.71	213	41	-0.08	60	46	3.79	3.75	24	B082599A	5.65	5.652687512
1999/9/12	12:19.7	126.96	2.97	33	4.9	4.4	76	51	152	184	69	43	3.486	-0.481	-3.005	0.496	-3.099	-5.42	306	11	-7.73	205	43	1.59	47	45	6.14	6.93	23	B091299B	5.16	5.163822156
