date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2016/03/13 15:20:18.0 126.26 1.08 18.8 0.0 5.3 204 40 78 40 51 100 5.540 -1.460 -4.080 1.220 0.501 -2.710 123 5 -5.882 214 8 0.135 358 80 5.747 5.814 23 C201603131520A 
2016/03/13 21:50:08.0 6.75 -54.25 10.0 0.0 5.1 132 77 -3 222 88 -167 -0.810 5.110 -4.300 0.729 0.726 0.524 88 11 -4.460 233 77 -0.778 356 7 5.237 4.849 23 C201603132150A 
2016/03/14 07:03:17.7 128.96 29.89 210.5 0.0 5.5 330 21 -130 191 74 -76 -1.860 -0.288 2.140 0.815 2.860 -0.403 121 59 -3.599 7 13 -0.039 270 28 3.630 3.615 24 C201603140703A 
2016/03/14 07:26:40.6 -27.01 -56.43 84.0 0.0 5.6 230 29 -160 122 80 -62 -1.330 2.130 -0.802 -2.240 2.520 0.751 61 47 -4.343 297 27 1.045 190 30 3.296 3.819 24 C201603140726A 
2016/03/14 23:25:40.0 18.80 -52.61 10.0 0.0 5.6 109 38 90 290 52 90 5.150 -4.330 -0.828 -1.220 0.451 1.420 20 7 -5.000 110 0 -0.325 201 83 5.317 5.158 24 C201603142325A 
2016/03/15 04:40:39.1 -3.63 35.69 10.0 0.0 5.2 260 43 95 73 47 85 0.995 -1.040 0.046 0.047 0.067 -0.268 167 2 -1.104 77 3 0.105 282 86 1.000 1.052 24 C201603150440A 
2016/03/15 06:53:34.9 -46.64 16.54 10.0 0.0 4.2 192 33 -60 337 62 -108 -1.920 0.250 1.670 0.920 -0.910 -0.032 213 68 -2.433 346 15 0.505 80 15 1.928 2.180 23 C201603150653A 
2016/03/15 13:35:17.7 -27.06 -56.01 41.0 0.0 5.2 146 33 86 331 57 93 2.450 -0.360 -2.090 -0.582 1.130 1.660 59 12 -3.373 150 2 0.643 250 77 2.730 3.051 23 C201603151335A 
2016/03/15 19:35:35.3 141.71 11.52 10.0 0.0 5.2 239 44 61 97 53 115 2.650 -2.720 0.075 0.679 -0.915 -0.654 169 5 -2.907 261 20 -0.155 65 70 3.067 2.987 23 C201603151935A 
2016/03/16 03:49:32.8 -71.73 -31.24 25.4 0.0 5.3 353 25 85 178 65 92 1.100 0.081 -1.190 0.008 -0.973 0.096 267 20 -1.553 357 2 0.086 93 70 1.458 1.505 24 C201603160349A 
2016/03/16 09:13:36.8 146.79 -55.69 10.0 0.0 5.0 167 87 0 77 90 177 -0.823 2.350 -1.530 0.240 -0.042 -3.930 122 2 -3.975 248 87 -0.829 32 2 4.802 4.389 23 C201603160913A 
2016/03/16 09:24:24.2 -23.62 -58.99 10.0 0.0 5.0 352 72 -171 260 81 -18 -1.070 -0.368 1.440 0.735 0.091 2.930 215 19 -2.711 55 70 -0.945 307 6 3.658 3.184 23 C201603160924A 
2016/03/16 11:27:48.3 -109.02 -9.07 10.0 0.0 4.9 232 44 -84 43 46 -96 -2.710 1.460 1.250 0.076 -0.212 1.370 239 86 -2.727 47 4 -0.003 137 1 2.730 2.729 23 C201603161127A 
2016/03/16 12:04:52.5 125.01 4.67 10.0 0.0 5.2 10 71 -4 101 86 -161 -0.337 -2.290 2.630 -2.270 0.030 -6.220 327 16 -7.044 113 71 -0.047 234 10 7.095 7.069 23 C201603161204A 
2016/03/16 13:09:52.8 125.15 4.72 10.0 0.0 5.5 12 73 -2 102 89 -163 0.157 -1.180 1.020 -0.830 0.012 -2.440 328 13 -2.914 107 73 0.228 236 11 2.683 2.799 24 C201603161309A 
2016/03/16 15:42:25.7 133.93 -4.54 35.3 0.0 4.7 5 43 -119 222 53 -66 -2.300 0.401 1.900 1.050 -0.013 0.748 190 70 -2.675 27 19 0.429 295 5 2.246 2.461 23 C201603161542A 
2016/03/16 16:04:43.9 151.87 -5.24 44.9 0.0 4.8 245 32 100 54 59 84 2.790 -2.020 -0.765 1.060 1.000 -1.120 148 14 -3.025 57 5 -0.137 307 75 3.168 3.097 23 C201603161604A 
2016/03/16 16:27:34.4 -3.70 35.25 10.0 0.0 4.7 338 50 -125 205 51 -56 -1.680 -0.640 2.320 0.666 0.013 0.090 181 64 -2.005 2 26 -0.318 272 0 2.323 2.164 23 C201603161627A 
2016/03/16 18:12:52.2 47.80 -38.68 10.0 0.0 4.5 81 43 -75 241 49 -104 -2.410 2.010 0.399 0.086 0.545 0.632 88 79 -2.512 250 10 0.268 340 3 2.243 2.378 23 C201603161812A 
2016/03/18 00:17:07.9 171.41 -22.33 89.4 0.0 5.2 338 47 148 91 67 48 4.330 -3.990 -0.344 4.370 2.320 4.950 210 12 -7.927 110 38 -0.427 315 50 8.350 8.139 23 C201603180017A 
2016/03/18 00:31:25.9 153.10 -4.55 34.9 0.0 5.6 58 64 -177 327 88 -26 0.363 2.630 -2.990 0.389 -1.530 -1.170 279 19 -3.728 142 64 0.672 15 16 3.059 3.394 24 C201603180031A 
2016/03/18 02:36:00.0 -89.50 -41.50 10.0 0.0 4.9 354 47 -7 89 85 -137 -0.545 0.779 -0.234 -1.650 0.362 -1.870 321 33 -2.146 94 47 -0.764 213 25 2.910 2.528 23 C201603180236A 
2016/03/18 05:53:47.1 110.14 55.99 16.7 0.0 4.7 72 39 -77 235 52 -101 -1.870 1.420 0.447 0.241 0.471 0.618 101 79 -1.966 242 8 0.193 333 7 1.770 1.868 23 C201603180553A 
2016/03/18 09:38:07.0 -173.54 51.55 10.0 0.0 5.1 260 23 104 65 68 84 4.860 -4.420 -0.444 4.280 2.290 -1.340 160 22 -6.797 67 5 -0.125 325 67 6.918 6.857 23 C201603180938A 
2016/03/18 10:52:01.2 -27.22 -56.34 108.2 0.0 5.3 359 32 36 237 71 117 0.490 0.009 -0.500 -0.624 -0.202 -0.330 307 22 -0.848 48 26 -0.071 182 55 0.919 0.883 24 C201603181052A 
2016/03/18 12:49:12.9 166.62 -12.51 29.0 0.0 5.5 159 43 83 349 47 97 2.190 -0.139 -2.050 0.129 0.214 0.597 74 2 -2.228 164 5 0.017 319 85 2.212 2.220 24 C201603181249A 
2016/03/18 14:10:12.0 160.98 -10.18 43.4 0.0 5.0 123 43 99 291 47 81 4.780 -3.540 -1.240 -0.562 -0.384 1.590 27 2 -4.364 297 6 -0.495 134 83 4.859 4.612 23 C201603181410A 
2016/03/18 14:12:51.6 142.97 28.88 10.5 0.0 5.1 333 42 -102 169 49 -79 -3.300 0.539 2.770 0.370 0.490 -0.879 140 81 -3.390 342 8 0.306 251 3 3.093 3.242 23 C201603181412A 
2016/03/18 16:11:00.2 72.41 38.02 10.0 0.0 5.6 217 83 4 126 86 173 -0.119 -1.650 1.770 0.112 -0.261 -0.526 172 3 -1.732 280 82 -0.153 81 8 1.887 1.810 24 C201603181611A 
2016/03/18 22:46:56.8 -129.85 49.67 10.0 0.0 5.5 230 80 5 139 85 170 -0.290 -1.900 2.190 0.052 -0.473 0.330 185 3 -1.932 292 79 -0.369 94 10 2.301 2.116 24 C201603182246A 
2016/03/18 23:28:07.9 126.66 26.63 25.0 0.0 4.9 209 47 -132 82 57 -54 -1.410 1.220 0.190 -0.602 0.353 1.290 48 60 -1.791 240 29 -0.329 147 5 2.121 1.956 23 C201603182328A 
2016/03/19 01:35:12.2 -174.14 51.51 17.0 0.0 6.0 248 21 91 67 69 90 0.959 -0.855 -0.104 1.030 0.443 -0.383 157 24 -1.522 67 0 0.057 336 66 1.466 1.494 25 C201603190135A 
2016/03/19 08:51:24.9 129.49 -5.57 269.8 0.0 5.7 135 60 -31 242 63 -146 -1.710 3.820 -2.110 0.595 2.800 -0.963 100 42 -4.859 276 48 0.882 8 2 3.978 4.418 24 C201603190851A 
2016/03/19 10:24:45.1 -88.77 11.87 10.0 0.0 5.6 137 45 -69 289 48 -110 -2.680 1.930 0.751 0.522 0.521 -1.340 129 75 -2.873 302 15 0.066 33 2 2.809 2.841 24 C201603191024A 
2016/03/19 11:26:33.2 -60.70 18.00 26.0 0.0 6.0 2 45 28 252 71 132 0.676 -0.074 -0.602 -0.919 0.047 -0.938 313 16 -1.457 56 39 -0.011 206 47 1.468 1.462 25 C201603191126A 
2016/03/19 11:55:42.1 -175.69 -21.13 10.0 0.0 4.8 89 26 105 252 65 83 1.350 -0.765 -0.588 -0.758 -0.432 0.060 348 19 -1.024 255 6 -0.654 148 70 1.675 1.350 24 C201603191155A 
2016/03/19 18:36:20.1 -94.68 -37.28 13.8 0.0 4.9 357 83 -7 88 83 -173 -0.942 1.060 -0.122 -0.567 -0.613 -6.140 312 10 -5.842 132 80 -0.800 222 0 6.637 6.240 23 C201603191836A 
2016/03/19 20:17:53.3 178.40 51.99 112.4 0.0 4.6 219 61 -26 322 68 -149 -0.860 -1.500 2.360 1.170 -0.219 0.048 183 37 -2.399 354 52 0.024 89 4 2.375 2.387 23 C201603192017A 
2016/03/20 08:34:02.4 -66.68 -23.31 205.9 0.0 4.6 144 26 -114 351 67 -79 -2.390 0.841 1.550 -0.087 -2.000 -0.577 281 67 -3.250 166 10 0.716 72 21 2.535 2.893 23 C201603200834A 
2016/03/20 18:15:40.2 169.41 -21.59 10.0 0.0 4.7 316 30 70 159 62 101 4.560 -1.340 -3.220 0.547 -2.960 2.100 241 16 -5.379 333 10 -0.183 94 71 5.562 5.470 23 C201603201815A 
2016/03/20 22:50:20.4 162.81 54.29 30.0 0.0 6.4 171 19 74 9 71 96 3.200 -0.543 -2.660 0.807 3.750 0.118 94 26 -4.505 187 5 -0.634 287 63 5.135 4.820 25 C201603202250A 
2016/03/21 14:48:51.3 66.10 27.77 10.0 0.0 5.6 90 58 -176 358 87 -32 0.494 0.117 -0.611 -0.975 -2.290 -3.480 309 24 -4.807 173 58 1.269 49 19 3.538 4.173 24 C201603211448A 
2016/03/22 02:24:02.5 52.45 14.58 10.0 0.0 4.8 138 40 -53 273 59 -117 -4.110 3.370 0.737 2.280 1.450 -1.880 134 64 -5.366 288 23 0.773 23 10 4.590 4.978 23 C201603220224A 
2016/03/22 10:56:17.4 35.97 -4.40 10.0 0.0 4.8 176 43 -79 342 48 -100 -2.120 -0.081 2.200 0.285 -0.126 -0.465 186 82 -2.160 348 7 -0.140 79 2 2.298 2.229 23 C201603221056A 
2016/03/23 02:39:36.0 -85.25 -41.75 10.0 0.0 4.8 270 65 -165 174 77 -26 -0.230 0.277 -0.047 0.352 0.721 -1.440 130 27 -1.734 328 61 0.141 224 8 1.594 1.664 23 C201603230239A 
2016/03/23 17:43:36.0 -142.50 -56.50 10.0 0.0 4.9 214 84 -179 124 89 -6 -0.414 4.980 -4.570 -0.448 0.339 1.880 79 5 -4.965 295 84 -0.400 169 4 5.361 5.163 23 C201603231743A 
2016/03/23 21:31:15.7 138.10 -3.86 92.6 0.0 4.7 148 68 -158 49 70 -24 -0.917 -1.950 2.870 -1.070 0.061 0.734 8 31 -2.699 191 59 -0.280 99 2 2.982 2.840 23 C201603232131A 
2016/03/24 00:29:38.0 -97.91 16.35 10.0 0.0 4.9 290 19 71 130 72 97 2.450 -1.690 -0.758 2.110 -2.060 0.534 215 27 -3.346 308 6 -0.627 50 63 3.975 3.661 23 C201603240029A 
2016/03/24 15:05:59.5 167.33 -14.89 138.4 0.0 5.1 185 44 133 312 59 57 3.250 0.316 -3.570 -2.140 0.288 1.820 65 8 -4.447 331 28 0.018 171 60 4.425 4.436 23 C201603241505A 
2016/03/25 06:25:58.3 126.79 -0.99 37.2 0.0 5.0 299 65 13 204 78 154 1.120 1.110 -2.230 0.013 -0.610 1.120 253 9 -2.662 0 62 1.129 159 27 1.534 2.098 23 C201603250625A 
2016/03/25 19:49:11.6 130.83 -5.98 112.2 0.0 5.0 294 44 150 47 70 50 1.090 -1.890 0.791 0.569 1.300 -0.433 165 15 -2.168 63 37 -0.095 273 49 2.254 2.211 23 C201603251949A 
2016/03/25 21:36:27.3 163.06 54.21 35.0 0.0 5.0 135 42 25 25 73 129 1.150 1.140 -2.290 1.020 1.390 0.533 87 19 -2.789 192 37 0.229 336 47 2.559 2.674 23 C201603252136A 
2016/03/26 01:08:38.4 68.00 -2.62 10.0 0.0 4.2 135 39 -88 312 51 -92 -2.670 1.400 1.270 0.491 -0.376 -1.480 210 84 -2.740 313 1 -0.145 44 6 2.884 2.812 23 C201603260108A 
2016/03/26 03:24:24.4 67.99 -2.65 10.0 0.0 5.6 138 37 -78 303 54 -99 -4.390 2.580 1.810 1.410 -0.428 -2.340 179 79 -4.665 308 7 -0.103 39 8 4.768 4.716 24 C201603260324A 
2016/03/26 16:18:47.8 -173.71 -14.66 16.5 0.0 5.3 121 30 70 324 62 101 4.920 -2.470 -2.450 -2.410 3.290 5.470 46 16 -9.092 139 10 2.899 260 71 6.193 7.642 23 C201603261618A 
2016/03/27 09:39:28.2 -85.18 17.04 16.8 0.0 4.5 75 79 -1 165 89 -169 0.111 -1.310 1.200 -0.220 0.450 2.160 30 9 -2.617 172 79 0.141 299 7 2.477 2.547 23 C201603270939A 
2016/03/27 12:01:39.5 -77.16 -45.63 10.0 0.0 4.7 74 80 -174 343 84 -10 0.806 1.490 -2.290 -0.382 -0.930 -2.860 298 12 -4.035 132 78 1.007 29 3 3.033 3.534 23 C201603271201A 
2016/03/27 13:55:28.0 -114.25 30.25 10.0 0.0 4.9 177 80 -175 86 85 -10 -0.008 -0.148 0.156 -0.230 0.090 1.210 41 11 -1.259 242 79 0.030 132 4 1.229 1.244 23 C201603271355A 
2016/03/27 15:48:23.7 -94.65 14.96 4.7 0.0 5.3 304 22 70 146 69 98 0.850 -0.459 -0.391 0.417 -0.768 0.302 229 24 -1.094 323 7 -0.161 69 65 1.254 1.174 24 C201603271548A 
2016/03/27 18:01:31.0 -168.65 52.17 16.0 0.0 5.8 234 27 87 57 63 92 3.970 -2.660 -1.320 2.420 1.490 -1.780 146 18 -4.810 236 1 -0.092 331 72 4.892 4.851 24 C201603271801B 
2016/03/28 00:03:41.2 -114.28 30.22 10.0 0.0 5.1 260 79 2 169 88 169 -1.100 -1.390 2.490 -0.341 -1.150 4.880 215 6 -4.739 337 79 -1.247 124 9 5.986 5.363 23 C201603280003A 
2016/03/28 00:12:54.7 -114.31 30.20 10.0 0.0 5.5 163 86 177 253 87 4 -0.099 -1.070 1.170 -0.101 -0.143 1.700 28 1 -1.986 290 85 -0.113 118 5 2.100 2.043 24 C201603280012A 
2016/03/28 03:57:00.6 151.16 -4.18 10.0 0.0 5.2 311 74 -13 44 77 -164 -0.213 1.220 -1.010 -0.035 -0.339 0.100 268 20 -1.138 81 70 -0.092 177 2 1.226 1.182 24 C201603280357A 
2016/03/28 17:14:55.5 -168.69 52.29 11.2 0.0 5.5 239 19 82 68 71 93 1.930 -1.520 -0.403 2.330 0.896 -0.750 156 26 -3.123 247 3 -0.038 342 64 3.167 3.145 24 C201603281714A 
2016/03/28 19:07:08.8 -27.64 -56.25 29.7 0.0 5.5 336 40 70 181 53 106 2.440 -0.943 -1.500 -0.690 -0.620 0.203 260 7 -1.612 352 12 -1.067 142 76 2.676 2.144 24 C201603281907A 
2016/03/29 01:05:30.0 20.16 37.52 10.3 0.0 5.4 338 19 121 126 74 80 0.743 -0.262 -0.481 0.980 -0.606 0.360 224 28 -1.337 128 9 -0.068 22 60 1.405 1.371 24 C201603290105A 
2016/03/29 06:24:48.2 102.32 -2.81 159.9 0.0 5.1 86 68 178 176 88 22 0.387 0.969 -1.360 0.272 -3.160 -7.730 309 14 -8.581 180 68 0.280 43 17 8.297 8.439 23 C201603290624A 
2016/03/29 09:18:11.2 126.10 2.39 55.0 0.0 5.5 192 34 -119 46 61 -72 -1.390 0.289 1.100 -0.820 -0.375 0.615 353 68 -1.729 217 16 0.114 123 14 1.614 1.672 24 C201603290918A 
2016/03/29 10:32:07.8 20.43 77.79 10.0 0.0 5.1 134 81 -1 224 89 -171 -0.232 0.828 -0.596 0.106 0.042 0.023 90 6 -0.601 228 81 -0.238 359 6 0.839 0.720 24 C201603291032A 
2016/03/29 11:03:07.1 179.69 -33.01 262.4 0.0 5.3 50 35 -16 153 81 -124 -0.554 -0.784 1.340 -0.935 1.380 0.482 30 44 -2.113 160 33 0.048 270 28 2.067 2.090 24 C201603291103A 
2016/03/29 20:53:20.5 60.37 6.59 15.9 0.0 5.0 146 33 -80 315 57 -96 -1.270 0.521 0.745 0.463 -0.331 -0.529 206 77 -1.402 318 5 0.106 49 12 1.292 1.347 23 C201603292053A 
2016/03/30 01:32:15.1 149.89 45.81 106.8 0.0 4.8 123 11 -171 24 88 -80 -0.265 0.112 0.153 -0.669 -1.240 -0.356 304 46 -1.630 203 10 0.400 104 42 1.230 1.430 23 C201603300132A 
2016/03/30 03:39:09.4 -115.50 -23.96 10.0 0.0 4.8 62 62 -21 162 72 -150 -0.593 -1.040 1.630 -0.989 0.707 1.320 25 34 -2.376 191 55 0.168 290 7 2.204 2.290 23 C201603300339A 
2016/03/30 03:52:02.9 66.65 -15.00 10.0 0.0 4.7 307 51 -132 182 55 -51 -1.980 0.368 1.610 1.630 0.935 -0.832 151 59 -3.126 337 31 1.092 246 3 2.032 2.579 23 C201603300352A 
2016/03/30 03:59:46.9 66.81 -14.89 10.0 0.0 5.0 320 40 -88 138 50 -91 -6.600 2.840 3.760 -0.898 0.833 -3.320 37 85 -6.714 139 1 -0.049 229 5 6.763 6.738 23 C201603300359A 
2016/03/30 04:05:27.6 66.94 -14.78 10.0 0.0 5.1 307 39 -117 159 56 -70 -0.827 0.330 0.496 0.097 0.382 -0.353 118 71 -0.957 328 16 0.143 235 9 0.814 0.885 24 C201603300405A 
2016/03/30 06:01:28.1 154.89 -6.24 77.5 0.0 5.1 134 40 94 308 50 87 2.780 -1.660 -1.110 -0.494 0.288 1.950 41 5 -3.405 311 3 0.579 193 84 2.836 3.121 23 C201603300601A 
2016/03/30 13:38:28.8 129.40 -4.20 30.7 0.0 5.4 100 47 68 311 47 112 0.886 -0.882 -0.004 0.077 0.176 0.550 26 0 -1.147 116 16 0.206 295 74 0.940 1.044 24 C201603301338A 
2016/03/30 19:47:45.2 -127.16 41.00 10.0 0.0 4.6 158 42 -125 21 57 -63 -2.680 0.021 2.660 -1.450 -0.729 -0.107 343 66 -3.395 186 22 0.635 92 8 2.761 3.078 23 C201603301947A 
2016/03/30 22:15:26.5 147.14 -5.50 183.0 0.0 4.9 242 64 6 149 85 154 0.766 -5.380 4.610 1.160 -2.550 3.010 198 14 -6.676 319 63 0.355 102 22 6.317 6.497 23 C201603302215A 
2016/03/31 07:15:17.6 50.67 31.87 10.0 0.0 4.9 234 77 1 144 89 167 -0.330 -2.640 2.970 0.259 -0.664 0.876 190 8 -2.826 319 77 -0.386 98 10 3.212 3.019 23 C201603310715A 
2016/03/31 12:30:30.0 143.85 12.08 10.0 0.0 5.2 231 43 56 93 55 118 0.788 -0.855 0.067 0.277 -0.252 -0.328 164 6 -0.981 257 22 0.038 59 67 0.943 0.962 24 C201603311230A 
2016/04/01 01:01:43.2 143.82 12.01 10.0 0.0 5.3 234 45 64 89 50 114 1.080 -1.190 0.116 0.203 -0.251 -0.473 163 3 -1.349 253 18 0.170 64 72 1.185 1.267 24 C201604010101A 
2016/04/01 02:39:08.1 136.39 33.38 14.0 0.0 5.9 230 18 91 49 72 90 0.542 -0.310 -0.232 0.558 0.490 -0.265 139 27 -0.917 49 0 -0.003 318 63 0.920 0.918 25 C201604010239A 
2016/04/01 14:25:54.8 -17.55 -0.09 12.0 0.0 4.9 254 68 179 344 89 22 -0.410 1.990 -1.580 -0.717 1.220 -2.910 117 14 -3.393 346 68 -0.572 211 16 3.966 3.679 23 C201604011425A 
2016/04/01 19:24:55.4 144.89 -3.36 6.0 0.0 6.2 88 89 0 358 90 179 0.038 -0.203 0.166 0.015 0.027 2.210 43 0 -2.236 146 89 0.037 313 1 2.200 2.218 25 C201604011924A 
2016/04/02 05:50:00.0 -157.93 57.01 11.4 0.0 6.2 70 37 89 251 53 91 2.540 -2.360 -0.181 -0.707 -0.226 -0.865 341 8 -2.765 71 0 0.120 164 82 2.644 2.705 25 C201604020550A 
2016/04/02 13:01:37.1 166.43 -15.87 18.5 0.0 5.1 343 47 121 121 51 61 5.980 -1.990 -3.990 2.230 1.070 4.020 231 2 -7.155 140 22 0.157 327 67 6.998 7.077 23 C201604021301A 
2016/04/02 17:53:18.8 65.09 -18.54 10.0 0.0 4.5 335 34 -98 165 56 -84 -2.940 0.546 2.390 -0.107 1.170 -0.789 94 78 -3.186 342 5 0.279 251 11 2.903 3.045 23 C201604021753B 
2016/04/02 23:23:42.0 -169.46 52.21 29.3 0.0 4.9 214 32 51 77 66 111 2.660 -2.030 -0.629 2.440 0.002 -1.740 152 18 -3.875 248 19 0.063 21 63 3.813 3.844 23 C201604022323A 
2016/04/03 00:46:15.8 25.73 34.19 9.0 0.0 5.1 259 37 80 91 54 97 2.700 -2.620 -0.082 0.861 -0.226 -0.237 176 9 -2.771 267 6 -0.091 29 80 2.859 2.815 23 C201604030046A 
2016/04/03 04:05:10.0 -104.35 -4.11 10.0 0.0 4.4 259 71 -13 354 78 -161 -0.136 -0.855 0.992 1.020 -1.050 3.070 217 22 -3.721 25 68 0.430 126 4 3.292 3.507 23 C201604030405A 
2016/04/03 05:41:42.2 -69.70 -16.71 160.7 0.0 4.9 255 28 23 145 79 116 1.240 -1.850 0.614 0.822 -2.710 0.317 214 30 -2.623 320 26 -1.058 84 49 3.685 3.154 23 C201604030541A 
2016/04/03 08:23:52.3 166.85 -14.32 26.0 0.0 6.9 4 45 111 155 48 70 2.030 0.065 -2.090 0.550 -0.006 0.399 260 1 -2.164 169 15 -0.006 355 75 2.176 2.170 26 C201604030823A 
2016/04/03 14:48:03.1 166.77 -14.17 17.3 0.0 5.0 1 43 113 150 51 70 1.010 -0.110 -0.900 0.349 -0.050 0.211 254 4 -0.962 163 15 -0.148 359 74 1.110 1.036 24 C201604031448A 
2016/04/03 18:18:57.9 166.76 -14.27 35.0 0.0 5.2 8 34 125 148 63 69 1.230 0.081 -1.310 0.712 -0.596 0.292 253 15 -1.571 158 19 -0.059 20 65 1.631 1.601 24 C201604031818A 
2016/04/03 19:09:24.1 122.78 15.25 10.0 0.0 4.9 78 34 -25 189 77 -121 -1.090 0.736 0.351 -0.336 2.150 1.260 65 49 -2.926 197 30 0.549 303 25 2.374 2.650 23 C201604031909A 
2016/04/03 22:11:48.8 -16.24 -1.36 10.0 0.0 4.4 2 38 -59 144 58 -112 -2.760 0.257 2.500 -1.470 0.574 -0.646 8 68 -3.372 157 19 0.523 250 11 2.847 3.109 23 C201604032211A 
2016/04/03 22:21:40.7 -175.52 -23.48 21.4 0.0 4.9 213 30 94 28 60 88 0.961 -0.264 -0.697 0.244 0.500 -0.400 120 15 -1.086 30 2 -0.027 292 75 1.113 1.099 24 C201604032221A 
2016/04/04 02:07:58.8 -178.71 -17.51 509.7 0.0 4.9 205 62 -164 107 76 -29 -0.338 1.150 -0.816 -0.611 0.642 1.120 63 30 -1.808 263 58 0.100 158 9 1.704 1.756 24 B201604040207A 
2016/04/04 08:22:06.9 166.85 -14.35 35.0 0.0 5.0 16 39 123 156 58 66 3.600 0.103 -3.710 1.750 -1.170 0.211 262 10 -3.955 169 20 -0.501 19 67 4.449 4.202 23 C201604040822A 
2016/04/04 12:32:45.0 -71.77 -31.24 24.4 0.0 5.3 1 23 99 171 67 86 1.020 0.043 -1.060 0.192 -1.010 0.084 264 22 -1.485 172 3 0.043 74 67 1.445 1.465 24 C201604041232A 
2016/04/04 13:23:10.5 166.66 -14.18 22.7 0.0 5.3 358 34 118 146 60 72 1.460 -0.113 -1.340 0.720 -0.504 0.413 249 13 -1.631 155 15 -0.137 18 69 1.774 1.702 24 C201604041323A 
2016/04/04 13:35:27.6 162.83 -10.24 46.0 0.0 5.0 184 79 -177 93 87 -11 -0.472 0.764 -0.292 -0.797 0.133 4.440 48 9 -4.338 259 79 -0.419 139 6 4.757 4.548 23 C201604041335A 
2016/04/04 16:16:19.6 78.13 -39.92 13.7 0.0 4.8 48 63 -4 140 87 -153 -1.350 -4.300 5.660 -1.060 2.300 0.403 7 21 -4.769 146 62 -1.569 270 17 6.348 5.558 23 C201604041616A 
2016/04/04 17:11:06.1 141.44 11.89 59.8 0.0 4.8 238 35 18 133 80 124 0.816 -1.990 1.180 1.410 -1.690 0.336 197 27 -2.836 307 34 0.034 77 45 2.808 2.822 23 C201604041711A 
2016/04/04 21:03:35.2 166.79 -14.20 34.8 0.0 4.8 343 41 84 171 50 95 3.310 0.013 -3.330 -0.090 -0.565 0.831 257 4 -3.566 347 4 0.194 119 84 3.366 3.466 23 C201604042103A 
2016/04/05 08:29:21.0 126.65 4.21 35.0 0.0 5.9 176 26 86 360 64 92 0.645 0.210 -0.855 0.001 0.598 0.036 88 19 -1.065 179 2 0.211 273 71 0.854 0.960 25 C201604050829A 
2016/04/05 12:12:06.2 67.10 39.11 24.2 0.0 5.0 74 51 146 187 64 44 1.770 -0.455 -1.320 0.403 -1.190 -2.390 308 8 -3.403 212 40 0.625 47 49 2.773 3.088 23 C201604051212A 
2016/04/05 16:21:03.7 122.00 20.07 16.7 0.0 5.1 67 66 172 160 83 24 0.179 2.600 -2.780 1.340 -1.490 -3.000 291 11 -4.283 176 65 -0.413 26 22 4.694 4.489 23 C201604051621A 
2016/04/05 17:34:17.5 144.36 12.90 54.6 0.0 4.9 71 60 176 163 87 30 0.699 1.320 -2.010 0.026 -1.490 -2.030 293 18 -3.413 168 60 0.858 31 23 2.563 2.988 23 C201604051734A 
2016/04/05 18:09:41.0 146.07 0.73 5.5 0.0 4.9 77 76 6 345 85 166 0.170 -0.862 0.691 0.011 0.420 1.460 32 6 -1.762 145 75 0.102 300 14 1.659 1.710 23 C201604051809A 
2016/04/06 06:58:48.2 166.62 -14.07 24.0 0.0 6.7 358 43 107 156 49 75 1.230 -0.008 -1.220 0.274 -0.087 0.290 257 3 -1.294 166 11 0.009 3 78 1.288 1.291 26 C201604060658A 
2016/04/06 07:57:37.6 166.64 -14.20 35.0 0.0 5.9 359 35 109 156 58 77 1.030 -0.083 -0.944 0.333 -0.361 0.188 255 12 -1.070 163 11 -0.092 31 74 1.165 1.118 25 C201604060757A 
2016/04/06 14:45:29.6 107.39 -8.20 29.0 0.0 6.1 293 28 101 101 63 84 1.180 -1.170 -0.009 0.871 -0.107 0.375 195 18 -1.556 103 5 0.089 358 72 1.468 1.512 25 C201604061445A 
2016/04/06 17:35:38.7 -71.78 -31.48 29.7 0.0 5.3 5 27 95 178 63 87 1.070 0.142 -1.210 0.045 -0.807 -0.028 270 18 -1.467 180 3 0.140 82 72 1.329 1.398 24 C201604061735A 
2016/04/06 20:35:14.6 130.43 -6.03 118.0 0.0 5.5 317 41 159 63 76 51 0.795 -1.830 1.040 1.280 0.738 0.383 181 22 -2.353 74 37 0.340 295 45 2.018 2.185 24 C201604062035A 
2016/04/06 22:19:23.0 126.61 4.16 35.0 0.0 5.0 193 30 84 19 61 93 3.000 -0.072 -2.930 0.699 1.740 -0.896 107 16 -3.707 198 3 0.176 298 74 3.529 3.618 23 C201604062219A 
2016/04/06 22:59:13.6 166.73 -14.16 35.0 0.0 4.8 23 34 153 136 75 59 2.150 1.410 -3.550 3.160 -2.120 0.883 249 24 -4.881 145 30 -0.195 11 50 5.086 4.984 23 C201604062259A 
2016/04/07 03:32:53.5 166.59 -13.98 27.6 0.0 6.7 353 41 104 155 51 78 1.100 -0.050 -1.050 0.233 -0.148 0.309 253 5 -1.157 162 9 0.008 13 79 1.149 1.153 26 C201604070332A 
