date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2015/01/18 04:47:38.1 179.58 51.92 102.0 0.0 5.5 137 24 -117 346 69 -79 -1.470 -0.099 1.570 0.384 -1.770 -1.020 68 23 2.792 162 11 -0.505 275 65 -2.286 2.539 24 C201501180447A 
2015/01/18 06:41:33.9 113.66 56.16 10.0 0.0 5.0 214 74 -175 123 85 -16 -0.514 4.480 -3.970 -0.965 0.884 1.780 170 8 4.951 288 73 -0.348 77 15 -4.607 4.779 23 C201501180641A 
2015/01/18 07:35:52.3 -17.29 64.71 7.3 0.0 4.7 357 41 -39 118 66 -124 -1.140 0.119 1.020 -1.310 -0.192 -0.618 232 14 1.444 133 31 0.599 343 55 -2.044 1.744 23 C201501180735A 
2015/01/18 08:30:29.0 -14.03 -16.41 10.0 0.0 5.2 340 44 -116 194 51 -67 -6.790 0.288 6.500 2.460 0.942 -0.362 268 4 6.573 359 17 1.058 167 72 -7.633 7.103 23 C201501180830A 
2015/01/18 15:44:45.4 -14.30 -16.92 10.2 0.0 4.8 207 47 -45 332 59 -127 -2.130 -0.244 2.370 1.900 -0.469 0.096 87 7 2.424 353 31 0.916 189 58 -3.343 2.884 23 C201501181544A 
2015/01/18 16:15:08.4 142.16 30.48 10.0 0.0 5.3 178 34 94 354 56 88 0.838 0.024 -0.862 -0.056 0.333 0.062 255 79 0.903 355 2 0.028 86 11 -0.930 0.917 24 C201501181615A 
2015/01/18 18:54:54.7 -14.39 -16.84 10.0 0.0 4.7 161 34 -108 2 58 -78 -2.290 0.481 1.810 -0.423 -0.996 -0.266 84 12 2.057 176 10 0.536 304 74 -2.592 2.324 23 C201501181854A 
2015/01/18 23:06:18.5 113.87 56.09 10.0 0.0 4.4 201 87 -178 111 88 -3 -0.214 1.310 -1.100 -0.079 0.074 1.370 156 1 1.930 262 86 -0.208 66 4 -1.726 1.828 23 C201501182306A 
2015/01/18 23:13:36.7 -105.76 -35.46 8.3 0.0 5.7 98 74 174 189 84 16 -0.385 -0.853 1.240 0.448 -1.160 -3.360 54 15 4.039 209 73 -0.673 323 7 -3.364 3.702 24 C201501182313A 
2015/01/19 02:33:38.5 145.23 -6.16 130.3 0.0 5.0 260 35 -110 103 58 -77 -2.930 3.370 -0.441 -1.310 0.652 -0.145 184 12 3.650 276 11 -0.329 49 74 -3.322 3.486 23 C201501190233A 
2015/01/19 12:31:51.6 6.37 73.21 10.0 0.0 5.0 299 32 160 46 80 59 1.120 -2.340 1.220 1.720 2.390 -0.366 284 46 3.719 52 30 -0.265 160 28 -3.454 3.586 23 C201501191231A 
2015/01/19 12:45:12.9 6.46 73.22 10.0 0.0 5.4 219 40 -72 16 52 -105 -1.400 0.018 1.380 0.029 -0.413 0.932 116 6 1.892 25 12 -0.412 234 77 -1.482 1.687 24 C201501191245A 
2015/01/19 13:09:36.3 6.31 73.20 10.0 0.0 4.6 239 46 -58 17 53 -119 -1.650 0.664 0.988 0.555 -0.683 0.778 127 4 1.632 36 23 0.390 226 67 -2.021 1.826 23 C201501191309A 
2015/01/19 15:05:48.3 6.29 73.18 10.0 0.0 4.8 230 42 -57 10 56 -116 -2.430 0.563 1.870 0.626 -1.110 1.210 118 8 2.677 25 21 0.268 227 68 -2.942 2.810 23 C201501191505A 
2015/01/19 15:17:07.9 176.92 -16.77 10.0 0.0 4.7 355 79 -176 264 86 -11 -0.535 -1.130 1.670 1.520 -0.342 7.480 310 5 7.940 63 78 -0.322 219 11 -7.613 7.777 23 C201501191517A 
2015/01/19 17:19:45.7 119.76 4.61 11.0 0.0 5.5 198 37 128 334 61 65 2.650 0.696 -3.350 -1.300 1.260 0.360 200 64 3.442 346 22 0.247 81 13 -3.693 3.567 24 C201501191719A 
2015/01/19 22:34:49.0 138.46 37.21 182.8 0.0 4.8 100 44 -169 2 83 -47 -0.502 -0.168 0.670 -0.124 -1.750 -1.700 60 25 2.612 175 43 -0.202 309 37 -2.409 2.510 23 C201501192234A 
2015/01/19 23:08:57.8 147.05 14.97 45.7 0.0 5.0 203 27 116 355 66 78 2.160 -0.335 -1.820 -0.511 1.710 -0.353 242 67 2.906 0 11 -0.435 95 20 -2.465 2.685 23 C201501192308A 
2015/01/20 03:02:14.9 127.05 5.87 103.9 0.0 5.0 206 31 101 13 60 84 4.650 0.204 -4.850 0.480 2.880 -1.960 267 74 5.456 16 5 0.830 108 15 -6.282 5.869 23 C201501200302A 
2015/01/20 06:59:52.0 -91.46 14.98 154.0 0.0 5.5 232 14 -3 325 89 -104 0.113 -0.691 0.578 1.080 -1.830 -0.122 69 42 2.409 326 14 -0.437 221 44 -1.972 2.191 24 C201501200659A 
2015/01/20 10:32:27.1 -17.42 64.50 12.5 0.0 4.7 62 28 -55 203 68 -107 -1.430 0.863 0.571 0.095 1.310 0.410 306 21 1.488 210 16 0.597 86 63 -2.081 1.785 23 C201501201032A 
2015/01/20 12:07:18.8 154.43 -6.18 57.3 0.0 5.1 319 37 89 140 53 90 6.480 -2.860 -3.620 1.120 -1.400 2.360 52 82 6.740 320 0 -0.850 230 8 -5.890 6.315 23 C201501201207B 
2015/01/20 17:34:41.2 -70.88 -23.35 20.6 0.0 5.2 22 36 103 187 55 81 4.440 2.440 -6.880 -0.245 -2.140 -2.300 66 78 4.846 192 7 2.945 283 10 -7.791 6.319 23 C201501201734A 
2015/01/21 01:35:10.9 -34.06 7.26 10.0 0.0 4.5 190 83 -5 281 85 -173 -0.340 -0.624 0.964 0.276 0.078 -2.130 55 2 2.446 312 81 -0.302 145 9 -2.144 2.295 23 C201501210135A 
2015/01/21 05:20:27.6 125.38 5.75 78.4 0.0 5.2 12 76 167 105 77 14 0.516 0.667 -1.180 0.433 0.241 1.830 328 19 1.963 147 71 0.347 238 0 -2.306 2.135 24 C201501210520A 
2015/01/21 06:51:14.4 146.57 18.00 77.9 0.0 5.4 313 22 -135 180 75 -74 -3.090 0.555 2.540 0.637 4.830 -1.480 257 28 5.509 355 15 0.613 111 57 -6.118 5.814 23 C201501210651A 
2015/01/21 19:52:56.8 146.33 -5.66 63.3 0.0 5.1 80 11 44 306 83 98 1.390 -1.240 -0.152 -3.150 2.560 -0.109 225 52 4.558 125 8 -0.654 29 37 -3.907 4.233 23 C201501211952A 
2015/01/21 20:08:33.6 146.33 -5.66 49.0 0.0 5.7 77 15 51 296 79 99 1.760 -2.170 0.407 -3.920 2.050 0.394 218 55 4.752 114 9 0.224 18 33 -4.979 4.865 24 C201501212008A 
2015/01/22 00:39:16.5 6.49 73.25 10.0 0.0 5.1 309 48 169 46 82 42 1.380 -4.830 3.450 2.660 2.060 -0.734 277 35 4.794 55 47 1.235 171 22 -6.029 5.411 23 C201501220039A 
2015/01/22 05:08:34.2 125.35 -49.41 10.0 0.0 4.2 290 48 -130 162 56 -55 -4.040 1.940 2.100 1.230 2.130 -3.110 227 5 5.184 320 29 0.203 129 61 -5.387 5.286 23 C201501220508A 
2015/01/22 08:15:05.5 94.18 -44.49 10.0 0.0 4.5 11 86 -3 102 87 -176 0.052 -1.840 1.790 -0.354 -0.169 -4.240 237 1 4.588 138 85 0.083 327 5 -4.669 4.628 23 C201501220815A 
2015/01/22 09:09:16.7 -119.63 41.88 11.7 0.0 4.7 159 41 -137 34 63 -57 -1.580 -0.497 2.080 -1.170 -0.643 0.269 101 12 2.276 198 29 0.091 350 58 -2.364 2.320 23 C201501220909A 
2015/01/22 11:56:17.2 -111.60 -13.40 10.0 0.0 4.7 183 76 -174 91 84 -14 -0.048 0.099 -0.051 -0.264 0.115 1.060 138 6 1.098 250 75 0.007 46 14 -1.105 1.102 24 C201501221156A 
2015/01/22 14:49:20.0 121.33 19.50 29.8 0.0 5.0 119 43 -49 249 59 -121 -0.743 0.909 -0.166 0.283 0.408 -0.086 1 9 0.956 266 26 0.042 109 62 -0.999 0.978 24 C201501221449A 
2015/01/23 03:47:27.1 168.52 -17.03 220.0 0.0 6.8 107 57 145 217 61 38 1.020 -1.690 0.669 0.121 -0.744 -0.867 74 46 1.734 249 44 0.244 341 2 -1.979 1.857 26 C201501230347A 
2015/01/23 13:59:20.0 67.50 -15.50 10.0 0.0 4.9 189 44 -101 24 47 -80 -3.950 1.590 2.370 -0.769 0.006 0.229 107 2 2.439 197 8 1.626 2 82 -4.055 3.247 23 C201501231359A 
2015/01/23 14:12:26.3 -69.41 -17.99 109.7 0.0 4.8 184 5 -57 330 86 -93 -0.476 -0.038 0.514 1.670 -2.890 -0.151 63 41 3.394 330 3 -0.031 237 49 -3.362 3.378 23 C201501231412A 
2015/01/23 14:59:58.2 66.99 -15.34 10.0 0.0 4.7 316 38 -123 176 59 -67 -2.800 0.931 1.870 1.010 1.470 -0.797 249 11 2.476 343 20 1.069 132 67 -3.544 3.010 23 C201501231500A 
2015/01/23 15:04:05.2 -93.67 -38.26 10.0 0.0 4.6 257 86 -177 166 87 -4 -1.690 3.210 -1.520 0.050 0.272 -4.620 211 1 6.036 309 84 -1.666 121 6 -4.370 5.203 23 C201501231504A 
2015/01/23 15:18:35.1 67.32 -15.23 10.0 0.0 4.5 332 31 -71 130 61 -101 -3.300 1.300 2.000 -1.770 0.910 -1.290 228 15 3.480 136 10 0.458 15 72 -3.938 3.709 23 C201501231518A 
2015/01/23 20:35:33.5 60.75 -29.46 15.1 0.0 5.0 26 66 -158 287 70 -25 -1.130 2.610 -1.480 0.703 -1.150 2.230 337 2 3.598 71 58 -0.309 245 32 -3.289 3.443 23 C201501232035A 
2015/01/23 21:16:29.1 -26.69 -56.37 48.9 0.0 5.1 124 45 43 0 61 126 4.140 -0.177 -3.960 2.020 2.610 2.900 321 57 6.192 161 31 -0.451 65 9 -5.737 5.965 23 C201501232116A 
2015/01/24 02:02:12.1 -83.50 3.65 24.8 0.0 4.3 99 84 3 9 87 174 -0.302 0.711 -0.409 0.174 0.197 1.720 324 6 1.989 165 83 -0.328 54 2 -1.660 1.824 23 C201501240202A 
2015/01/24 07:25:47.0 -17.46 64.67 1.1 0.0 4.6 241 28 -66 34 65 -102 -1.990 1.210 0.783 -0.350 -1.330 0.162 133 19 1.557 39 11 0.990 281 68 -2.543 2.050 23 C201501240725A 
2015/01/24 16:11:42.7 95.19 25.02 120.2 0.0 4.7 251 54 36 138 61 138 1.070 -1.770 0.703 0.057 -0.685 0.707 101 49 1.642 290 40 0.337 196 5 -1.976 1.809 23 C201501241611A 
2015/01/24 22:05:44.0 171.73 -22.85 39.9 0.0 4.9 260 34 88 82 56 91 6.440 -6.600 0.155 2.720 0.292 -1.090 357 79 6.985 261 1 0.324 171 11 -7.314 7.150 23 C201501242205A 
2015/01/25 08:24:32.5 125.55 23.28 22.2 0.0 4.9 266 35 -85 80 55 -93 -1.940 1.690 0.251 -0.671 -0.203 0.173 172 10 1.837 82 3 0.237 337 79 -2.072 1.955 23 C201501250824A 
2015/01/25 09:20:56.4 126.43 1.14 35.0 0.0 5.3 128 39 -174 33 86 -51 -0.092 -0.504 0.596 -0.597 -0.544 -0.281 93 30 0.897 210 39 0.212 337 37 -1.109 1.003 24 C201501250920A 
2015/01/25 10:41:14.2 139.49 29.17 422.1 0.0 4.9 92 27 -159 343 81 -65 -0.329 0.357 -0.028 0.079 -0.855 -0.342 53 31 0.881 159 25 0.184 280 48 -1.065 0.973 24 B201501251041A 
2015/01/25 20:11:19.0 56.19 27.46 9.0 0.0 5.0 299 36 112 92 57 75 1.900 -3.240 1.350 1.070 -0.123 1.130 322 73 2.132 100 13 1.585 193 11 -3.707 2.920 23 C201501252011A 
2015/01/25 22:20:01.7 140.54 35.82 34.3 0.0 4.9 250 34 91 68 56 89 4.370 -3.840 -0.532 1.560 0.679 -1.510 334 79 4.688 69 1 0.053 159 11 -4.743 4.715 23 C201501252220A 
2015/01/25 23:55:50.7 169.89 -20.59 142.2 0.0 5.2 312 21 -105 149 70 -84 -5.470 2.240 3.240 -3.120 5.680 -2.680 234 25 8.419 327 5 0.128 68 65 -8.538 8.479 23 C201501252355A 
2015/01/26 00:14:50.0 94.11 -44.33 10.0 0.0 4.6 287 62 150 32 64 32 1.220 -2.400 1.170 -0.509 1.600 -1.540 250 41 3.179 68 49 -0.215 159 1 -2.974 3.077 23 C201501260014A 
2015/01/26 07:09:54.8 122.38 9.61 56.8 0.0 5.1 351 30 61 204 64 106 1.860 0.237 -2.090 -0.835 -1.260 -0.350 143 67 2.457 17 14 0.127 282 18 -2.577 2.517 24 C201501260709A 
2015/01/26 07:32:26.2 -30.20 0.75 10.0 0.0 4.7 356 85 1 266 89 175 -1.300 1.560 -0.256 -0.611 0.215 -6.540 221 4 7.297 77 85 -1.330 311 3 -5.963 6.630 23 C201501260732A 
2015/01/26 15:42:35.1 172.38 -20.47 48.9 0.0 4.9 281 80 -5 11 85 -170 -0.534 1.200 -0.663 0.022 -0.390 2.330 146 3 2.790 38 79 -0.482 236 11 -2.305 2.547 23 C201501261542A 
2015/01/26 17:44:52.7 -136.77 -54.67 10.0 0.0 5.6 114 87 1 24 89 177 -0.347 2.160 -1.810 0.112 0.116 1.840 339 3 2.888 193 87 -0.352 69 2 -2.534 2.711 24 C201501261744A 
2015/01/26 19:12:12.9 -174.79 -18.79 82.5 0.0 5.2 143 14 -138 13 81 -79 -0.376 -0.181 0.556 -0.289 -1.220 -0.102 94 35 1.400 191 11 -0.106 295 53 -1.295 1.347 24 C201501261912A 
2015/01/27 00:53:19.1 97.24 1.34 12.6 0.0 5.7 323 18 93 141 72 89 2.530 -0.955 -1.570 2.190 -2.650 1.210 49 63 4.273 141 1 -0.015 231 27 -4.253 4.263 24 C201501270053A 
2015/01/27 05:27:46.0 -73.63 -36.85 10.9 0.0 4.7 10 21 90 190 69 90 2.530 -0.265 -2.260 -0.490 -2.700 -0.373 100 66 3.766 10 0 -0.198 280 24 -3.563 3.665 23 C201501270527A 
2015/01/27 07:38:03.7 172.33 -20.54 35.0 0.0 4.9 47 47 -65 192 48 -114 -2.270 0.221 2.050 -0.488 0.346 1.520 299 1 2.910 209 18 -0.445 31 72 -2.465 2.687 23 C201501270738A 
2015/01/27 12:02:49.9 -13.34 -24.74 10.0 0.0 4.5 181 35 -70 336 57 -104 -2.070 0.021 2.050 0.660 -0.720 -0.421 76 11 2.298 344 12 0.042 209 74 -2.339 2.318 23 C201501271202A 
2015/01/27 16:06:01.8 121.90 21.41 10.0 0.0 4.8 175 65 21 76 71 154 0.851 0.363 -1.210 1.110 -0.529 -2.340 34 32 2.800 222 58 0.110 127 4 -2.906 2.853 23 C201501271606A 
2015/01/27 17:56:46.6 166.19 -13.29 46.0 0.0 4.8 343 37 94 159 53 87 3.130 -0.808 -2.320 0.396 -0.686 0.578 55 82 3.241 160 2 -0.618 251 8 -2.621 2.931 23 C201501271756A 
2015/01/27 21:26:35.7 172.60 -20.59 10.0 0.0 5.0 74 70 -13 168 78 -160 -1.720 -1.200 2.910 -0.379 0.950 3.660 300 5 5.111 197 66 -1.439 32 23 -3.682 4.397 23 C201501272126A 
2015/01/28 02:43:19.4 -178.30 -20.97 484.1 0.0 6.2 136 47 -138 15 61 -51 -1.510 -0.150 1.660 -1.320 -0.768 -0.617 78 8 1.899 174 33 0.643 336 56 -2.542 2.221 25 C201501280243A 
2015/01/28 08:38:03.0 -179.34 -21.61 608.3 0.0 5.0 243 7 -44 16 85 -95 -0.213 0.125 0.088 -0.266 -0.976 0.099 111 40 0.996 17 5 0.070 280 50 -1.067 1.031 24 B201501280838A 
2015/01/28 13:25:33.7 -85.41 -41.35 10.0 0.0 5.1 179 40 -78 343 51 -100 -5.880 -0.072 5.950 1.010 -0.975 -1.030 80 5 6.227 349 8 -0.126 203 80 -6.103 6.165 23 C201501281325A 
2015/01/28 15:54:39.0 25.09 34.46 37.0 0.0 5.1 261 13 59 112 79 97 0.420 -0.480 0.060 0.966 -0.421 0.076 31 56 1.131 291 7 0.035 197 33 -1.167 1.149 24 C201501281554A 
2015/01/28 19:54:22.7 172.55 -20.58 38.5 0.0 4.8 39 37 -86 214 53 -93 -2.360 0.722 1.640 0.347 0.633 1.460 306 8 2.811 216 2 -0.345 108 82 -2.463 2.637 23 C201501281954A 
2015/01/28 21:08:53.7 -124.61 40.32 17.2 0.0 5.7 103 81 175 194 85 9 0.236 -2.580 2.350 0.262 -0.914 -4.740 59 10 5.391 225 80 0.084 329 3 -5.469 5.430 24 C201501282108A 
2015/01/28 21:55:22.2 -116.14 -24.39 10.0 0.0 5.0 63 69 -11 158 80 -159 -0.218 -0.698 0.916 -0.279 0.287 0.694 289 7 1.195 182 66 -0.090 22 22 -1.105 1.150 24 C201501282155A 
2015/01/29 02:48:54.2 126.34 1.62 44.7 0.0 5.1 19 43 61 236 53 114 4.330 -1.450 -2.880 -1.790 0.309 -2.520 204 70 4.977 41 19 -0.113 309 5 -4.864 4.921 23 C201501290248A 
2015/01/29 03:49:35.2 -174.17 -19.28 39.8 0.0 5.6 359 23 98 171 67 87 1.120 0.454 -1.570 0.222 -1.330 0.221 75 67 1.679 172 3 0.474 263 22 -2.149 1.914 24 C201501290349A 
2015/01/29 09:29:52.9 -97.02 2.22 18.2 0.0 5.0 78 32 72 279 59 101 2.010 -2.140 0.137 -1.080 0.379 -0.061 216 73 2.341 93 9 0.071 1 14 -2.405 2.373 23 C201501290929A 
2015/01/30 00:37:32.8 172.58 -20.48 37.3 0.0 4.5 1 81 178 91 88 9 -0.678 0.413 0.265 0.460 0.238 2.600 316 8 3.007 100 81 -0.730 225 6 -2.277 2.642 23 C201501300037A 
2015/01/30 03:34:31.3 -14.23 -16.91 10.0 0.0 5.0 348 38 48 217 63 118 3.000 -0.180 -2.820 -2.450 -0.783 -0.276 171 62 4.374 23 24 -1.274 287 13 -3.101 3.737 23 C201501300334A 
2015/01/30 04:30:35.7 156.10 49.49 25.6 0.0 5.1 224 28 86 49 62 92 5.890 -3.110 -2.780 3.250 2.710 -3.430 324 73 7.213 228 2 0.479 137 17 -7.692 7.453 23 C201501300430A 
2015/01/30 11:31:47.3 140.25 35.95 35.0 0.0 4.5 231 56 -40 346 57 -139 -1.110 -0.412 1.530 1.090 -0.388 0.718 108 1 1.767 17 39 0.300 199 51 -2.059 1.913 23 C201501301131A 
2015/01/30 17:57:56.4 170.16 -21.25 7.1 0.0 6.0 300 73 -169 207 79 -17 -0.279 -0.782 1.060 0.239 0.187 -0.593 254 4 1.243 356 69 -0.185 163 20 -1.059 1.151 25 C201501301757A 
2015/01/30 18:11:10.7 170.13 -21.21 7.9 0.0 5.1 101 75 171 194 82 15 -0.224 -1.700 1.920 0.561 -1.390 -3.870 58 16 4.814 223 73 -0.636 327 4 -4.182 4.498 23 C201501301811A 
2015/01/30 18:48:22.2 170.02 -21.34 9.9 0.0 4.9 298 67 -167 203 78 -24 -0.614 -2.890 3.500 1.600 1.250 -2.600 252 8 4.512 358 63 0.210 159 25 -4.726 4.619 23 C201501301848A 
2015/01/30 19:31:57.1 170.13 -21.37 15.0 0.0 4.9 300 80 -179 210 89 -10 -0.011 -4.760 4.770 0.545 0.762 -2.730 255 6 5.561 25 80 0.019 165 7 -5.581 5.571 23 C201501301931A 
2015/01/30 21:07:17.6 -173.59 -15.09 10.0 0.0 5.0 307 1 -77 114 89 -90 -0.022 0.041 -0.019 -1.050 0.468 -0.041 204 44 1.170 114 0 -0.040 24 46 -1.130 1.150 24 C201501302107A 
2015/01/31 03:24:56.9 -168.93 56.65 8.2 0.0 4.8 267 48 -118 125 49 -63 -2.380 2.050 0.329 0.263 1.050 -0.548 197 1 2.210 287 20 0.566 105 70 -2.777 2.494 23 C201501310325A 
2015/01/31 05:14:40.0 -15.50 -42.50 10.0 0.0 4.9 136 29 -47 270 69 -110 -2.290 1.020 1.270 2.090 1.090 -0.662 15 22 2.061 277 19 1.569 150 60 -3.630 2.845 23 C201501310514A 
2015/01/31 06:33:20.0 -15.75 -42.75 10.0 0.0 4.9 164 29 -132 30 69 -69 -1.610 0.034 1.580 -1.260 -1.120 0.022 105 21 2.032 202 19 0.501 331 61 -2.529 2.280 23 C201501310633A 
2015/01/31 12:29:30.6 147.12 15.24 5.0 0.0 5.5 133 34 68 338 59 104 3.020 -0.824 -2.190 -0.209 1.610 1.700 283 73 3.495 151 12 0.171 58 12 -3.661 3.578 24 C201501311229A 
2015/01/31 12:38:31.4 -168.93 56.65 10.0 0.0 5.3 294 22 -49 71 74 -105 -0.770 0.645 0.125 -0.887 -0.524 -0.142 172 27 1.084 75 14 0.302 320 59 -1.386 1.235 24 C201501311238A 
2015/01/31 17:16:17.5 -169.04 56.66 19.4 0.0 4.8 105 39 -98 295 52 -84 -2.000 1.730 0.268 0.366 -0.336 -0.601 20 7 1.998 111 5 0.070 238 82 -2.070 2.034 23 C201501311716A 
2015/01/31 17:30:09.7 127.55 -6.83 345.7 0.0 5.2 216 38 -149 100 71 -56 -1.020 1.210 -0.197 -1.240 0.739 0.803 165 19 1.868 268 32 0.236 49 51 -2.111 1.989 24 B201501311730A 
2015/01/31 17:39:11.5 -169.12 56.64 5.5 0.0 5.4 270 44 -101 105 47 -80 -1.400 1.400 0.006 -0.034 0.187 -0.181 187 1 1.424 278 7 0.007 88 83 -1.424 1.424 24 C201501311739B 
2015/01/31 18:55:44.0 -82.95 7.72 15.5 0.0 5.3 352 75 -169 259 80 -15 -2.020 -1.630 3.650 1.850 -0.570 7.590 306 3 9.080 45 71 -1.449 215 18 -7.631 8.355 23 C201501311855A 
2015/01/31 18:57:48.4 -82.59 5.29 10.6 0.0 5.1 0 86 177 90 87 4 -0.800 0.482 0.317 0.743 0.596 9.590 315 5 10.072 127 85 -0.881 225 1 -9.192 9.632 23 C201501311857A 
2015/01/31 20:47:11.5 -169.13 56.61 12.2 0.0 5.1 104 42 -84 276 48 -95 -0.711 0.711 -0.001 0.079 0.032 -0.132 10 3 0.738 280 4 -0.022 137 85 -0.718 0.728 24 C201501312047A 
2015/02/01 04:36:36.2 151.59 -5.45 58.1 0.0 5.0 72 31 99 242 59 85 3.390 -3.670 0.282 -1.850 -1.070 -2.170 137 75 3.937 245 4 1.223 336 14 -5.158 4.547 23 C201502010436A 
2015/02/01 05:53:47.1 -91.95 13.30 35.0 0.0 4.9 121 37 -94 306 54 -87 -1.700 1.260 0.439 0.419 -0.368 -0.996 34 8 2.009 124 3 -0.225 231 81 -1.786 1.897 23 C201502010553A 
2015/02/01 11:20:25.6 -169.08 56.64 10.0 0.0 5.1 104 41 -88 282 49 -92 -6.260 6.230 0.035 0.940 -0.093 -1.510 13 4 6.646 283 1 -0.311 178 86 -6.330 6.488 23 C201502011120A 
2015/02/01 11:41:46.5 166.75 -12.38 176.7 0.0 5.5 359 24 96 172 66 87 1.170 -0.022 -1.150 0.180 -1.040 0.091 76 69 1.579 173 3 -0.019 264 21 -1.563 1.571 24 C201502011141A 
2015/02/01 12:27:13.4 148.19 -2.91 13.6 0.0 4.8 17 85 -179 287 89 -5 -0.588 3.320 -2.740 0.489 -0.115 4.510 332 3 5.746 101 85 -0.586 242 4 -5.167 5.457 23 C201502011227A 
2015/02/01 13:34:03.0 170.26 -21.27 7.6 0.0 5.7 302 64 -164 204 76 -27 -1.140 -2.610 3.760 1.370 1.150 -2.100 255 8 4.485 358 60 -0.322 161 29 -4.153 4.319 24 C201502011334A 
2015/02/01 13:41:10.4 170.23 -21.38 10.0 0.0 5.0 296 84 177 27 87 6 -0.257 -0.626 0.883 -0.027 0.157 -0.563 252 7 1.088 51 83 -0.274 161 2 -0.814 0.951 24 C201502011341B 
2015/02/01 14:02:31.0 170.15 -21.45 10.4 0.0 4.7 299 69 -178 209 88 -21 -0.584 -2.280 2.870 0.326 1.100 -1.520 256 14 3.520 25 69 -0.648 162 16 -2.867 3.194 23 C201502011402A 
2015/02/01 17:40:31.7 -169.14 56.66 10.0 0.0 5.3 98 39 -89 277 51 -91 -1.210 1.310 -0.097 0.262 -0.021 -0.178 7 6 1.359 277 1 -0.119 181 84 -1.237 1.298 24 C201502011740A 
2015/02/01 18:51:47.0 -8.41 -49.39 10.0 0.0 4.8 157 36 -93 341 54 -88 -6.890 1.070 5.810 0.533 -2.170 -2.120 69 9 6.975 160 2 0.270 262 81 -7.255 7.115 23 C201502011851A 
2015/02/01 20:02:20.7 -8.12 -49.32 10.0 0.0 5.6 169 38 -79 335 53 -98 -3.200 0.361 2.840 0.664 -0.699 -0.914 71 8 3.259 340 7 0.108 210 80 -3.366 3.313 24 C201502012002A 
2015/02/01 23:33:00.1 -76.62 -3.91 115.7 0.0 5.1 347 36 -63 136 59 -108 -4.120 1.330 2.790 -2.210 0.485 -0.685 238 12 3.332 145 15 1.579 5 71 -4.910 4.121 23 C201502012332A 
2015/02/02 01:41:10.7 169.69 -20.70 30.1 0.0 4.6 198 82 -5 289 85 -172 -0.101 -3.920 4.020 1.050 0.283 -5.190 64 2 6.591 322 81 0.066 154 9 -6.658 6.624 23 C201502020141B 
2015/02/02 02:41:55.7 -177.90 -31.46 10.0 0.0 4.8 189 36 78 24 55 99 2.430 0.218 -2.650 0.521 0.777 -0.933 326 78 2.611 198 7 0.460 107 9 -3.072 2.842 23 C201502020241A 
2015/02/02 07:20:47.0 169.40 -19.48 232.9 0.0 4.9 22 43 142 142 65 54 2.390 1.170 -3.560 1.950 -1.070 0.668 7 55 3.854 159 32 0.106 258 13 -3.960 3.907 23 C201502020720A 
2015/02/02 08:25:48.5 145.21 -1.54 14.0 0.0 5.9 57 60 -10 152 81 -149 -0.215 -0.702 0.918 -0.304 0.404 0.424 281 14 1.105 166 58 -0.092 19 28 -1.012 1.058 25 C201502020825A 
2015/02/02 10:49:48.5 -67.12 -32.72 172.0 0.0 6.3 304 4 -13 47 89 -94 0.588 -0.016 -0.572 -2.400 -2.070 1.070 141 44 3.869 47 4 -1.388 313 46 -2.481 3.175 25 C201502021049A 
2015/02/02 15:13:39.8 124.58 13.98 17.0 0.0 5.4 155 21 87 339 69 91 1.710 -0.238 -1.470 -0.662 1.740 0.640 251 66 2.523 158 1 0.033 68 24 -2.554 2.539 24 C201502021513A 
2015/02/02 15:22:10.8 -70.93 -22.31 26.0 0.0 5.0 60 61 165 158 76 29 0.424 0.689 -1.110 0.279 -0.413 -0.661 22 30 1.136 180 58 0.248 286 10 -1.380 1.258 24 C201502021522A 
2015/02/02 22:37:38.5 170.26 -21.46 14.6 0.0 5.4 296 81 -179 206 89 -9 -0.147 -1.240 1.390 0.102 0.251 -1.040 251 6 1.773 22 81 -0.147 160 7 -1.623 1.698 24 C201502022237A 
2015/02/03 07:16:53.9 -168.60 52.22 14.0 0.0 5.5 254 28 90 75 62 90 2.100 -2.090 -0.003 1.380 0.368 -0.618 345 73 2.526 255 0 0.167 165 17 -2.685 2.606 24 C201502030716A 
2015/02/03 07:27:26.7 -168.73 52.31 44.9 0.0 5.3 257 27 91 77 63 90 1.090 -1.030 -0.062 0.789 0.191 -0.238 346 72 1.360 77 0 -0.007 167 18 -1.355 1.357 24 C201502030727A 
2015/02/03 16:50:19.3 -176.12 -25.73 10.0 0.0 4.9 175 39 55 37 59 115 2.490 0.730 -3.220 1.060 0.863 -1.420 355 66 2.994 204 21 0.893 109 10 -3.887 3.440 23 C201502031650A 
2015/02/04 00:20:56.0 -115.75 -50.25 10.0 0.0 4.9 277 76 -9 9 81 -166 0.282 0.624 -0.906 0.482 -0.877 2.610 142 4 2.588 40 73 0.559 234 16 -3.147 2.868 23 C201502040021A 
2015/02/04 01:51:33.2 -175.72 -21.73 41.7 0.0 5.2 279 24 -3 12 89 -114 -0.281 1.050 -0.771 -0.428 -3.760 1.440 124 39 3.857 12 24 0.545 259 41 -4.404 4.130 23 C201502040151A 
