date time lon lat dep Mb Ms strike1 dip1 rake1 strike2 dip2 rake2  mrr mtt mpp mrt mrp mtp p_trend p_plu p_eigen b_trend b_plu b_eigen t_trend t_plu t_eigen scale exponent event_name 
2014/03/31 13:40:58.4 146.98 -8.30 4.0 0.0 5.6 353 76 -14 86 77 -165 -0.949 1.060 -0.115 -0.462 -0.500 -3.020 219 0 3.549 128 70 -0.706 310 20 -2.847 3.198 24 C201403311340A 
2014/03/31 17:38:59.9 -84.19 3.16 10.0 0.0 4.4 99 83 0 9 90 173 -0.222 1.040 -0.815 0.105 0.369 2.800 324 5 3.090 189 83 -0.228 54 5 -2.859 2.974 23 C201403311739A 
2014/03/31 19:48:36.4 124.46 36.94 17.9 0.0 5.0 236 49 -138 115 60 -50 -1.520 2.250 -0.729 -0.469 1.020 0.232 178 6 2.312 272 34 -0.033 78 55 -2.278 2.295 23 C201403311948A 
2014/03/31 19:51:15.8 -27.70 47.96 10.0 0.0 4.9 162 38 -117 15 56 -70 -2.380 0.149 2.230 -0.857 -0.774 -0.112 91 9 2.357 184 16 0.405 332 71 -2.763 2.560 23 C201403311951A
2014/04/01 01:59:44.3 -108.71 -34.84 10.0 0.0 4.7 167 34 -100 360 56 -83 -1.780 0.037 1.740 -0.134 -0.740 -0.195 85 11 1.904 176 6 0.037 293 77 -1.944 1.924 23 C201404010159A 
2014/04/01 05:05:58.0 -129.21 49.22 10.0 0.0 4.7 34 83 -4 124 86 -173 -0.600 -4.410 5.010 -0.616 0.148 -1.880 259 3 5.383 151 82 -0.533 349 8 -4.850 5.116 23 C201404010505A 
2014/04/01 07:01:06.4 -35.12 35.05 9.2 0.0 4.7 189 71 -178 98 88 -19 -0.575 1.640 -1.060 -1.490 0.093 4.300 145 12 5.035 273 71 -0.569 52 14 -4.462 4.748 23 C201404010701A 
2014/04/01 10:37:34.7 -84.22 3.21 30.8 0.0 4.7 185 75 -168 92 79 -15 -0.687 0.666 0.021 -0.435 0.272 2.280 139 3 2.653 237 71 -0.526 48 19 -2.127 2.390 23 C201404011037A 
2014/04/01 23:13:05.0 -10.51 -46.74 10.0 0.0 5.3 73 62 179 164 89 28 -0.144 1.390 -1.250 0.594 -1.230 -2.120 32 20 2.981 166 62 -0.290 295 19 -2.695 2.838 24 C201404012313A 
2014/04/01 23:46:47.3 -70.77 -19.61 25.0 0.0 8.2 355 15 106 159 76 86 0.920 -0.039 -0.881 0.637 -1.530 0.205 63 59 1.903 160 4 -0.012 252 30 -1.892 1.898 28 C201404012346A 
2014/04/01 23:57:58.8 -70.95 -19.89 28.4 0.0 6.9 347 26 81 177 65 94 3.140 -0.239 -2.900 -0.024 -2.520 0.391 96 70 4.059 355 4 -0.209 264 20 -3.849 3.954 26 C201404012358A 
2014/04/02 16:13:26.7 -82.34 7.94 25.0 0.0 6.0 76 74 -6 168 84 -164 -0.094 -0.433 0.526 -0.164 0.280 1.000 301 7 1.174 188 73 -0.032 33 15 -1.142 1.158 25 C201404021613A 
2014/04/02 19:45:51.1 -70.45 -20.35 26.9 0.0 5.3 1 27 98 173 63 86 0.958 -0.026 -0.932 0.127 -0.669 0.047 74 72 1.180 174 4 -0.029 266 18 -1.151 1.166 24 C201404021945A 
2014/04/02 23:22:47.7 141.80 39.17 58.1 0.0 5.5 60 24 172 158 87 66 0.118 0.638 -0.757 0.478 -1.500 -0.325 45 43 1.592 160 24 0.289 269 37 -1.882 1.737 24 C201404022322A 
2014/04/03 00:01:16.4 -71.18 -19.68 25.5 0.0 5.0 354 27 102 160 63 84 5.640 -0.685 -4.950 1.730 -3.640 0.961 57 71 7.018 163 6 -0.568 255 18 -6.445 6.731 23 C201404030001A 
2014/04/03 01:58:30.5 -70.58 -20.31 23.6 0.0 6.5 354 23 96 167 67 87 0.665 0.047 -0.712 0.162 -0.639 0.136 72 68 0.928 168 3 0.069 259 22 -0.996 0.962 26 C201404030158A 
2014/04/03 02:43:11.2 -70.50 -20.57 10.0 0.0 7.7 358 14 103 165 76 87 2.200 0.046 -2.240 1.220 -4.200 0.380 70 58 4.883 165 3 0.079 257 31 -4.956 4.919 27 C201404030243A 
2014/04/03 05:26:15.7 -70.59 -20.80 25.0 0.0 6.4 4 27 104 168 63 83 6.040 -0.770 -5.270 1.370 -4.030 0.213 63 71 7.515 171 6 -0.889 264 18 -6.626 7.071 25 C201404030526A 
2014/04/03 09:30:24.9 102.28 -5.24 44.1 0.0 5.7 321 30 86 146 60 92 0.851 -0.356 -0.495 0.231 -0.388 0.250 62 75 0.975 325 2 -0.168 234 15 -0.807 0.891 25 C201404030930A 
2014/04/04 01:37:50.6 -70.65 -20.64 13.7 0.0 6.3 1 25 109 160 67 81 1.940 0.078 -2.020 0.778 -1.690 0.376 54 67 2.704 163 8 0.075 257 21 -2.782 2.743 25 C201404040137A 
2014/04/04 08:53:55.7 -96.78 -36.54 10.0 0.0 4.7 208 51 -51 336 53 -128 -2.290 -0.217 2.510 1.670 -0.168 0.133 92 1 2.518 1 29 0.711 184 61 -3.227 2.873 23 C201404040853A 
2014/04/04 09:38:55.0 -71.03 -20.06 10.8 0.0 5.2 347 24 90 167 66 90 0.667 0.034 -0.701 0.143 -0.598 0.185 76 69 0.897 167 0 0.078 257 21 -0.975 0.936 24 C201404040938A 
2014/04/04 09:52:08.0 -70.32 -31.50 96.2 0.0 5.4 167 66 169 262 80 24 0.336 -0.778 0.442 -0.648 -0.332 1.540 127 24 1.778 283 64 0.104 32 9 -1.883 1.830 24 C201404040952A 
2014/04/04 11:40:32.0 161.70 -10.54 57.0 0.0 6.0 72 55 -15 171 78 -144 -0.265 -0.278 0.542 -0.308 0.558 0.801 297 15 1.114 187 53 0.024 37 34 -1.138 1.126 25 C201404041140A 
2014/04/04 15:20:59.4 -70.93 -19.93 10.0 0.0 4.8 338 31 85 164 59 93 3.460 -0.470 -2.990 0.426 -1.840 1.020 82 75 3.953 342 3 -0.119 251 14 -3.835 3.894 23 C201404041521A 
2014/04/04 16:02:41.1 -70.91 -20.49 10.0 0.0 4.8 96 34 72 297 58 101 2.140 -2.090 -0.054 -0.859 0.699 0.668 237 74 2.440 111 10 0.074 19 13 -2.518 2.479 23 C201404041602A 
2014/04/04 20:08:07.0 23.87 37.28 107.0 0.0 5.6 18 53 33 267 64 138 1.620 -1.420 -0.200 -1.210 0.729 -2.190 227 47 2.881 61 42 0.265 325 7 -3.146 3.013 24 C201404042008A 
2014/04/04 21:52:10.6 24.87 -53.54 10.0 0.0 5.2 139 39 -81 309 52 -97 -3.720 1.930 1.790 0.875 -0.351 -2.000 43 7 3.961 313 5 -0.108 184 82 -3.853 3.907 23 C201404042152A 
2014/04/04 22:40:35.4 103.62 28.17 24.7 0.0 5.4 360 45 45 235 60 125 1.770 0.059 -1.830 -1.190 -0.082 -1.380 196 58 2.463 35 30 0.189 300 9 -2.653 2.558 23 C201404042240A 
2014/04/05 00:33:57.2 -70.56 -20.13 30.0 0.0 4.9 355 27 95 169 63 88 4.080 0.619 -4.700 0.660 -3.180 0.775 74 72 5.145 171 2 0.722 261 18 -5.867 5.506 23 C201404050033A 
2014/04/05 01:16:18.4 142.56 39.19 29.7 0.0 5.2 325 27 -127 185 68 -73 -0.665 0.045 0.621 0.202 0.654 -0.200 262 22 0.909 359 16 0.098 122 63 -1.006 0.957 24 C201404050116A 
2014/04/05 02:22:39.0 -71.58 -32.80 40.2 0.0 5.6 359 28 78 193 63 96 2.320 0.255 -2.570 -0.495 -1.650 -0.336 117 72 2.879 10 6 0.265 278 17 -3.139 3.009 24 C201404050222A 
2014/04/05 03:34:37.3 142.04 -3.79 59.5 0.0 5.3 240 74 1 150 89 164 -0.027 -0.849 0.876 0.109 -0.259 0.496 104 12 1.055 326 74 -0.043 196 10 -1.012 1.033 24 C201404050334A 
2014/04/05 04:05:03.3 -70.67 -20.75 22.0 0.0 5.0 356 26 109 154 66 81 4.010 0.034 -4.040 1.830 -3.100 1.210 47 68 5.419 158 8 0.227 251 20 -5.642 5.530 23 C201404050405A 
2014/04/05 05:44:56.4 -70.56 -20.15 24.2 0.0 5.2 358 28 104 162 63 83 0.774 0.046 -0.820 0.221 -0.542 0.163 57 71 0.970 166 6 0.062 258 18 -1.033 1.002 24 C201404050544A 
2014/04/05 07:54:19.4 -70.82 -19.93 13.9 0.0 4.6 351 36 90 172 54 90 2.870 -0.345 -2.530 0.132 -0.924 0.338 82 81 3.025 351 0 -0.294 261 9 -2.736 2.881 23 C201404050754A 
2014/04/05 10:24:45.8 17.26 38.79 65.7 0.0 4.8 87 53 171 183 83 37 0.184 -0.152 -0.032 0.339 -1.240 -1.580 52 31 2.166 192 52 -0.270 309 20 -1.896 2.031 23 C201404051024A 
2014/04/05 14:04:49.5 -70.87 -20.36 10.0 0.0 4.8 158 43 107 315 49 74 3.660 -1.230 -2.440 -0.917 -0.205 1.410 159 78 3.861 325 12 -0.485 56 3 -3.386 3.623 23 C201404051404A 
2014/04/05 15:08:07.3 -173.97 -16.75 88.3 0.0 4.8 304 25 -141 178 74 -70 -1.400 0.494 0.910 0.427 2.060 -0.777 253 27 2.243 353 19 0.546 114 56 -2.786 2.515 23 C201404051508A 
2014/04/06 00:44:39.0 -130.20 49.99 10.0 0.0 4.2 243 71 0 153 90 161 -0.175 -0.971 1.150 0.112 -0.446 0.761 107 13 1.488 333 71 -0.211 200 13 -1.273 1.380 23 C201404060044A 
2014/04/06 05:36:44.2 -93.71 -38.08 10.0 0.0 4.5 333 46 -126 199 55 -59 -2.010 -0.069 2.080 1.150 0.404 -0.182 268 5 2.122 0 25 0.465 167 65 -2.586 2.354 23 C201404060536A 
2014/04/06 08:13:58.2 -173.53 -19.16 10.0 0.0 5.2 200 35 88 23 55 92 5.080 -0.577 -4.500 0.829 1.760 -1.790 299 80 5.438 202 1 0.114 111 10 -5.548 5.493 23 C201404060813A 
2014/04/06 13:04:10.6 -92.01 13.93 54.9 0.0 4.7 284 32 31 167 74 118 1.800 -0.704 -1.100 0.362 -3.010 2.180 110 52 3.874 339 27 0.330 236 24 -4.209 4.042 23 C201404061304A 
2014/04/06 14:06:08.1 -71.01 -20.41 10.0 0.0 5.2 81 6 -167 338 89 -84 -0.089 0.146 -0.057 0.435 -1.100 -0.079 62 43 1.160 158 6 0.063 254 46 -1.222 1.191 24 C201404061406A 
2014/04/06 15:15:34.8 -178.99 -21.52 575.2 0.0 4.9 263 23 -82 74 67 -93 -4.750 4.510 0.241 -4.340 -1.390 0.898 167 22 6.518 76 3 0.087 338 68 -6.604 6.561 23 B201404061515A 
2014/04/06 19:02:38.9 -173.28 -15.59 13.1 0.0 4.1 116 51 25 10 71 138 0.963 0.548 -1.510 0.367 0.914 1.290 325 43 1.850 169 45 0.425 67 12 -2.274 2.062 23 C201404061902A 
2014/04/07 01:09:53.0 58.32 9.07 10.0 0.0 4.1 138 42 -66 287 53 -110 -1.530 1.060 0.471 0.513 0.264 -0.675 31 6 1.530 300 16 0.172 140 73 -1.701 1.615 23 C201404070110A 
2014/04/07 06:24:23.6 -70.89 -20.68 17.0 0.0 4.6 341 33 79 173 58 97 2.200 -0.184 -2.020 -0.050 -1.030 0.446 104 76 2.447 350 6 -0.109 259 12 -2.341 2.394 23 C201404070624A 
2014/04/07 07:48:28.8 171.01 53.10 24.6 0.0 5.3 291 24 145 54 77 70 3.290 -4.440 1.150 4.740 4.320 -0.709 300 54 7.669 58 19 -0.166 159 29 -7.503 7.586 23 C201404070748A 
2014/04/07 09:34:50.9 156.26 50.43 93.9 0.0 5.4 62 9 129 203 83 84 1.790 -0.721 -1.070 -2.750 -6.810 -1.250 106 52 7.552 203 6 0.116 298 38 -7.669 7.611 23 C201404070934A 
2014/04/07 13:43:21.0 -70.85 -20.13 8.0 0.0 5.7 46 26 35 284 76 112 2.190 -3.520 1.330 -4.280 1.170 -1.040 220 54 5.097 98 21 0.732 357 28 -5.829 5.463 24 C201404071343A 
2014/04/07 15:27:32.6 -71.58 -8.24 560.9 0.0 5.1 315 42 -97 145 48 -84 -0.939 0.395 0.544 0.007 0.126 -0.404 231 3 0.885 321 5 0.066 109 84 -0.951 0.918 24 B201404071527A 
2014/04/07 17:18:43.3 120.92 12.85 44.3 0.0 4.8 356 40 105 158 52 78 1.250 0.907 -2.160 0.121 -0.361 0.800 18 79 1.295 165 9 1.098 256 6 -2.396 1.845 23 C201404071718A 
2014/04/07 19:27:00.3 6.71 44.60 8.1 0.0 4.8 38 52 -49 163 53 -130 -2.420 -0.763 3.180 -1.390 0.315 0.776 281 1 3.328 190 31 -0.053 11 59 -3.277 3.303 23 C201404071927A 
2014/04/08 05:20:21.7 -70.85 -19.90 17.7 0.0 4.8 344 28 90 164 62 90 2.890 -0.328 -2.560 0.530 -1.860 0.698 74 73 3.489 344 0 -0.128 254 17 -3.359 3.424 23 C201404080520A 
2014/04/08 05:43:56.8 -70.60 -20.58 19.6 0.0 4.8 339 37 92 157 53 89 3.020 -0.575 -2.440 0.361 -0.730 0.912 60 82 3.132 158 1 -0.204 248 8 -2.923 3.027 23 C201404080543A 
2014/04/08 10:14:31.6 -70.92 -20.51 6.0 0.0 5.6 1 18 70 202 73 97 1.540 0.066 -1.600 -0.946 -2.090 -0.385 122 62 2.760 20 6 0.098 287 27 -2.852 2.806 24 C201404081014A 
2014/04/08 15:02:07.9 141.86 36.24 27.5 0.0 4.9 204 25 80 34 66 94 2.160 -0.768 -1.400 1.040 1.280 -0.401 313 69 2.790 212 4 -0.600 121 21 -2.198 2.494 23 C201404081502A 
2014/04/08 15:50:00.5 179.41 -33.60 26.2 0.0 4.8 222 45 -54 357 55 -120 -1.780 0.059 1.720 0.777 -0.624 0.692 108 5 2.001 15 24 0.236 209 65 -2.239 2.120 23 C201404081550A 
2014/04/09 04:24:53.6 146.05 18.99 119.8 0.0 4.8 212 51 177 304 87 39 0.160 3.480 -3.640 -2.810 1.410 1.510 175 28 5.130 307 51 -0.301 71 24 -4.828 4.979 23 C201404090424A 
2014/04/09 04:32:55.4 -71.03 -19.93 9.0 0.0 4.9 340 27 79 172 64 96 3.380 -0.258 -3.120 0.149 -2.560 0.761 94 71 4.270 350 5 -0.109 258 19 -4.158 4.214 23 C201404090432A 
2014/04/09 08:28:48.3 -114.28 -49.85 10.0 0.0 5.6 276 62 -13 13 78 -151 -0.525 1.240 -0.717 0.355 -1.660 2.720 142 11 3.282 33 59 0.191 238 28 -3.475 3.379 24 C201404090829A 
2014/04/09 08:32:37.8 154.99 -9.85 22.9 0.0 5.1 102 46 -58 240 52 -119 -4.380 3.790 0.589 -0.025 2.470 0.466 350 3 3.873 259 22 1.530 87 67 -5.403 4.638 23 C201404090832A 
2014/04/09 11:14:43.9 -70.80 -20.60 9.9 0.0 5.2 350 22 91 169 68 90 0.619 0.020 -0.639 0.125 -0.644 0.124 78 67 0.895 169 0 0.042 259 23 -0.938 0.917 24 C201404091114A 
2014/04/09 20:29:03.1 -176.05 -14.68 330.2 0.0 5.2 161 26 164 266 83 65 0.552 -0.585 0.032 -2.060 -0.369 0.926 150 46 2.432 269 24 -0.157 16 34 -2.276 2.354 24 B201404092029A 
2014/04/09 20:30:41.2 -133.94 -54.14 10.0 0.0 5.4 91 41 -93 275 49 -87 -1.200 0.971 0.232 0.159 -0.059 -0.035 3 4 0.985 93 2 0.232 208 85 -1.214 1.099 24 C201404092029C 
2014/04/10 02:38:05.4 123.10 23.74 38.5 0.0 4.7 298 70 0 28 90 -160 0.104 1.420 -1.520 -0.251 -0.611 1.000 161 14 1.834 28 70 0.127 255 14 -1.957 1.896 23 C201404100238A 
2014/04/10 04:03:25.0 72.01 -26.33 15.0 0.0 4.8 316 35 -113 163 58 -75 -3.250 0.941 2.300 0.143 1.610 -1.340 242 12 3.388 335 13 0.340 111 73 -3.737 3.562 23 C201404100403A 
2014/04/10 17:49:10.7 -70.95 -20.02 13.3 0.0 5.0 327 25 65 175 67 101 4.050 -0.133 -3.910 -0.029 -4.080 1.440 104 66 5.829 350 10 0.108 256 22 -5.930 5.879 23 C201404101749A 
2014/04/10 18:19:13.1 141.24 -3.83 60.9 0.0 5.0 167 43 -109 12 50 -73 -2.570 -0.083 2.650 -0.594 -0.339 -0.012 91 4 2.672 181 13 0.050 344 77 -2.725 2.699 23 C201404101819A 
2014/04/10 22:27:08.2 -173.37 -19.24 4.0 0.0 5.8 213 30 96 27 60 87 2.860 -0.504 -2.350 0.757 1.650 -1.570 288 74 3.363 28 3 0.386 119 15 -3.744 3.554 24 C201404102227A 
2014/04/10 23:27:45.6 -86.38 12.40 13.0 0.0 6.1 127 75 -173 35 84 -15 -0.383 -1.630 2.010 -0.338 -0.301 -0.599 81 6 2.130 192 74 -0.305 350 15 -1.828 1.979 25 C201404102327A 
2014/04/11 00:01:23.6 -86.46 12.11 10.7 0.0 5.3 312 80 -172 221 82 -10 -0.212 -1.200 1.410 0.228 0.063 -0.148 267 2 1.420 5 77 -0.162 177 12 -1.259 1.340 24 C201404110001B 
2014/04/11 00:01:45.2 -70.65 -20.66 13.8 0.0 6.2 328 28 43 198 72 111 0.905 0.374 -1.280 -0.512 -1.160 0.135 137 58 1.625 12 20 0.158 272 24 -1.784 1.705 25 C201404110001A 
2014/04/11 02:41:41.5 -26.55 38.05 10.0 0.0 4.9 322 42 -85 135 48 -95 -4.230 1.830 2.400 -0.524 0.189 -2.170 229 3 4.331 138 4 -0.056 0 85 -4.275 4.303 23 C201404110241A 
2014/04/11 07:07:23.1 155.05 -6.59 60.5 0.0 7.1 310 42 87 134 48 93 4.950 -2.770 -2.180 0.271 -0.470 2.660 77 86 4.982 312 2 0.195 222 3 -5.178 5.080 26 C201404110707A 
2014/04/11 08:16:45.7 154.95 -6.79 20.0 0.0 6.5 302 28 80 134 62 95 5.710 -3.530 -2.180 2.620 -2.920 2.630 56 72 6.968 311 5 -0.196 220 17 -6.771 6.869 25 C201404110816A 
2014/04/11 12:55:17.8 154.98 -6.88 9.6 0.0 5.7 310 31 87 134 59 92 3.510 -1.900 -1.610 1.210 -1.280 1.400 50 76 3.948 313 2 -0.351 223 14 -3.597 3.772 24 C201404111255A 
2014/04/11 14:33:43.2 154.96 -6.72 20.1 0.0 5.7 237 1 -17 344 90 -91 -0.388 0.441 -0.054 1.770 -6.210 0.336 76 45 6.169 344 1 0.580 253 45 -6.751 6.460 24 C201404111433A 
2014/04/11 16:43:04.0 155.02 -6.95 56.4 0.0 4.7 299 24 78 132 66 95 1.090 -0.733 -0.357 0.717 -0.723 0.573 53 68 1.491 310 5 0.044 218 21 -1.535 1.513 24 C201404111643A 
2014/04/11 18:56:14.1 154.87 -6.84 12.7 0.0 5.0 309 29 87 133 61 92 4.940 -2.830 -2.110 2.170 -2.130 2.440 48 74 5.804 312 2 -0.009 221 16 -5.795 5.799 23 C201404111856A 
2014/04/11 20:29:13.0 -85.88 11.64 135.0 0.0 6.6 314 12 79 145 78 92 0.491 -0.255 -0.237 0.528 -0.790 0.080 58 56 1.120 325 2 -0.174 233 33 -0.947 1.033 26 C201404112029A 
2014/04/12 04:00:53.3 155.04 -6.79 24.9 0.0 5.1 317 35 87 142 55 92 5.450 -2.360 -3.090 1.100 -1.630 2.330 61 80 5.809 320 2 -0.374 230 10 -5.434 5.621 23 C201404120400A 
2014/04/12 05:24:23.3 155.24 -7.10 20.0 0.0 6.1 295 24 77 129 67 96 1.350 -1.000 -0.347 0.982 -0.876 0.675 49 68 1.886 307 5 0.056 215 22 -1.939 1.912 25 C201404120524A 
2014/04/12 06:15:32.4 155.20 -7.14 10.0 0.0 5.3 310 27 85 135 63 93 1.160 -0.626 -0.537 0.558 -0.613 0.491 51 72 1.435 314 2 -0.091 224 18 -1.347 1.391 24 C201404120615A 
2014/04/12 10:55:41.6 154.80 -6.97 14.1 0.0 5.0 303 25 83 131 65 93 2.850 -1.760 -1.090 1.670 -1.580 1.120 47 70 3.697 310 3 -0.270 218 20 -3.427 3.562 23 C201404121055A 
2014/04/12 15:46:27.7 154.86 -7.13 15.5 0.0 4.9 324 23 94 139 67 88 3.000 -1.190 -1.810 1.890 -2.110 1.330 46 68 4.147 140 2 -0.139 231 22 -4.008 4.077 23 C201404121546A 
2014/04/12 15:59:27.5 155.05 -7.18 10.0 0.0 5.8 307 22 87 131 68 91 3.960 -2.410 -1.540 3.130 -2.760 2.050 43 67 5.738 310 1 0.117 220 23 -5.845 5.791 24 C201404121559A 
2014/04/12 20:14:39.3 162.15 -11.27 22.6 0.0 7.6 17 63 159 117 71 28 0.261 1.660 -1.930 2.240 0.741 1.760 339 33 3.902 148 57 -1.248 245 5 -2.663 3.283 27 C201404122014A 
2014/04/13 09:29:21.2 162.12 -11.08 19.2 0.0 5.2 296 21 84 122 70 92 1.250 -1.140 -0.108 1.410 -0.892 0.869 36 65 2.015 301 2 0.384 210 25 -2.397 2.206 24 C201404130929A 
2014/04/13 10:05:38.5 161.99 -11.27 12.4 0.0 5.6 259 35 24 149 76 122 0.685 -1.000 0.318 0.738 -1.150 0.993 94 48 1.669 320 31 0.412 214 24 -2.078 1.874 24 C201404131005A 
2014/04/13 10:09:48.9 161.98 -11.29 4.0 0.0 5.7 261 45 3 169 88 135 0.500 -0.575 0.075 1.250 -1.960 2.310 115 32 2.505 347 45 1.262 224 28 -3.768 3.137 24 C201404131009A 
2014/04/13 10:26:22.8 162.05 -11.19 26.1 0.0 4.7 273 32 34 153 72 117 3.430 -3.040 -0.387 2.000 -4.700 3.910 97 54 6.629 324 26 1.046 222 23 -7.673 7.151 23 C201404131026A 
2014/04/13 10:43:00.8 -37.14 7.66 10.0 0.0 4.8 167 52 -24 272 71 -140 -2.080 1.700 0.382 3.340 2.010 -4.110 35 12 5.461 293 46 0.932 136 41 -6.391 5.926 23 C201404131043A 
2014/04/13 11:12:48.1 161.99 -11.03 10.0 0.0 4.9 273 24 34 152 77 111 0.497 -0.436 -0.061 0.481 -0.973 0.560 87 54 1.232 327 20 0.142 225 29 -1.374 1.303 24 C201404131112A 
2014/04/13 11:13:14.8 -104.87 15.32 10.0 0.0 4.5 352 80 -2 82 88 -170 -0.520 1.560 -1.040 -0.839 -0.129 -4.680 217 6 5.179 92 80 -0.491 308 8 -4.687 4.933 23 C201404131113A 
2014/04/13 12:11:30.1 -70.75 -20.57 13.4 0.0 5.5 350 21 97 162 69 87 1.130 -0.042 -1.090 0.413 -1.210 0.278 68 66 1.704 163 3 0.022 254 24 -1.728 1.716 24 C201404131211A 
2014/04/13 12:36:19.2 162.05 -11.46 39.0 0.0 7.4 91 43 77 289 49 102 1.680 -1.780 0.100 -0.135 0.277 0.339 262 81 1.729 101 9 0.119 10 3 -1.849 1.789 27 C201404131236A 
2014/04/13 13:24:59.7 162.05 -11.13 10.0 0.0 6.6 277 34 31 160 73 120 0.503 -0.341 -0.162 0.206 -0.758 0.642 105 52 1.027 331 28 0.147 228 23 -1.174 1.100 26 C201404131325A 
2014/04/14 00:09:11.2 161.99 -11.47 34.9 0.0 5.0 253 44 -128 120 57 -59 -0.689 0.891 -0.203 -0.146 0.326 -0.143 189 7 0.932 282 25 -0.078 85 64 -0.855 0.894 24 C201404140009A 
2014/04/14 02:08:22.4 176.12 -18.80 10.0 0.0 5.0 196 42 -103 34 49 -78 -7.010 1.100 5.920 -1.330 -0.316 2.880 116 3 7.316 206 9 -0.082 4 81 -7.224 7.270 23 C201404140208A 
2014/04/14 03:30:15.1 162.48 -11.47 21.9 0.0 5.0 254 36 -89 73 54 -90 -1.580 2.210 -0.637 -0.627 -0.188 0.910 164 9 2.579 74 0 -0.903 342 81 -1.683 2.131 23 C201404140330A 
2014/04/14 04:57:33.6 162.67 -11.50 24.7 0.0 4.9 210 71 -161 114 72 -20 -2.290 4.630 -2.340 -0.273 0.508 2.540 162 1 5.459 254 64 -2.012 72 26 -3.446 4.453 23 C201404140457A 
2014/04/14 05:07:03.1 -86.28 12.15 9.8 0.0 5.2 222 89 0 132 90 179 -0.105 -0.727 0.832 0.005 -0.018 -0.087 87 1 0.837 287 89 -0.105 177 0 -0.732 0.785 24 C201404140507A 
2014/04/14 05:56:17.2 -70.75 -20.78 14.9 0.0 5.1 356 21 95 170 69 88 0.697 0.045 -0.742 0.151 -0.773 0.106 76 66 1.043 171 2 0.057 261 24 -1.100 1.072 24 C201404140556A 
2014/04/14 06:29:47.8 161.88 -11.24 20.0 0.0 5.8 280 53 15 181 78 143 3.180 0.413 -3.590 1.160 -3.520 6.200 134 34 5.714 346 51 3.412 235 16 -9.123 7.419 24 C201404140629A 
2014/04/14 07:16:34.6 161.83 -11.19 33.5 0.0 4.7 309 33 92 127 57 89 6.260 -3.950 -2.310 2.220 -1.550 3.090 32 78 6.819 127 1 0.065 217 12 -6.884 6.851 23 C201404140716A 
2014/04/14 07:40:41.3 161.82 -11.31 5.0 0.0 5.6 268 60 5 175 86 150 1.200 -0.818 -0.378 0.811 -2.010 3.940 127 23 3.742 348 60 1.426 225 17 -5.164 4.453 24 C201404140740A 
2014/04/14 07:47:32.7 -31.81 4.04 10.0 0.0 5.4 341 40 -106 181 51 -77 -1.450 0.151 1.300 0.256 0.315 -0.192 262 6 1.358 353 10 0.174 144 78 -1.531 1.445 24 C201404140747A 
2014/04/14 10:47:19.1 161.49 -10.79 31.7 0.0 5.0 312 26 62 162 67 103 0.789 -0.176 -0.613 0.172 -0.790 0.465 94 65 1.145 337 12 0.061 242 21 -1.206 1.175 24 C201404141047A 
2014/04/14 16:51:23.1 161.83 -11.09 10.0 0.0 5.0 301 23 94 116 67 88 2.460 -1.890 -0.564 2.110 -1.000 1.040 23 68 3.394 117 2 0.002 208 22 -3.390 3.392 23 C201404141651A 
2014/04/14 17:00:59.5 161.43 -10.76 10.0 0.0 4.7 317 23 78 150 67 95 2.340 -0.965 -1.380 0.961 -1.930 0.824 69 67 3.240 328 5 -0.357 236 22 -2.888 3.064 23 C201404141700A 
2014/04/14 20:16:45.0 -114.33 44.60 7.4 0.0 4.4 277 50 -132 152 56 -51 -2.270 1.930 0.337 0.398 1.090 -2.100 215 3 3.395 307 31 -0.434 120 59 -2.965 3.180 23 C201404142016A 
2014/04/14 20:41:23.3 25.87 34.10 12.3 0.0 5.0 301 54 -173 207 85 -36 -0.777 -4.930 5.700 2.770 3.710 -3.330 260 20 7.705 20 53 0.227 158 29 -7.939 7.822 23 C201404142041A 
2014/04/14 20:44:19.1 162.00 -11.54 29.1 0.0 4.7 66 33 -115 275 60 -75 -2.060 1.750 0.305 1.090 -0.525 0.315 354 14 2.057 87 13 0.413 219 71 -2.475 2.266 23 C201404142044A 
2014/04/14 21:55:48.9 161.81 -11.13 10.0 0.0 4.8 283 30 67 129 62 103 1.970 -1.550 -0.423 0.810 -1.050 0.675 66 70 2.438 303 11 -0.228 210 16 -2.212 2.325 23 C201404142155A 
2014/04/14 23:56:28.5 162.84 -11.34 24.3 0.0 5.1 231 23 -102 64 67 -85 -3.650 2.490 1.150 -3.170 -1.330 1.490 150 22 4.819 242 5 0.235 343 68 -5.064 4.941 23 C201404142356A 
2014/04/15 00:07:51.0 162.91 -11.38 19.6 0.0 5.3 228 35 -104 65 56 -80 -0.948 0.646 0.302 -0.388 -0.070 0.419 148 11 0.995 239 8 0.043 5 77 -1.038 1.016 24 C201404150007A 
2014/04/15 00:12:01.3 162.90 -11.44 11.6 0.0 4.8 254 41 -92 76 49 -89 -6.460 4.950 1.510 -0.798 -0.069 0.982 165 4 5.264 255 1 1.252 360 86 -6.516 5.890 23 C201404150012A 
2014/04/15 00:24:27.2 161.54 -11.26 10.0 0.0 4.8 290 32 74 128 59 100 3.590 -2.710 -0.874 1.260 -1.490 1.470 64 74 4.138 304 8 -0.160 211 14 -3.973 4.055 23 C201404150024A 
